Date;Time;Flagging;'U12_[V]';'U23_[V]';'U31_[V]';'IL1_[A]';'IL2_[A]';'IL3_[A]';'I_Neutral_[A]';'IL1_max_[A]';'IL2_max_[A]';'IL3_max_[A]';'I_Neutral_max_[A]';'IL1_min_[A]';'IL2_min_[A]';'IL3_min_[A]';'I_Neutral_min_[A]';'Pst_U12';'Pst_U23';'Pst_U31';'Plt_U12';'Plt_U23';'Plt_U31';'Unbalance_-_Voltage_(_Neg./Pos.)_[%]';'Unbalance_-_Current_(_Neg./Pos.)_[%]';'F_[Hz]';'P_total_min_[W]';'P_total_[W]';'P_total_[W]'_abs;'P_total_max_[W]';'S_total_min__[VA]';'S_total_[VA]';'S_total_max_[VA]';'PF_total';'PF_total'_abs;'cos(phi)';'tan(phi)';'QV_total_[Var]';'UL1_[V]';'UL2_[V]';'UL3_[V]';'UL1_max_[V]';'UL2_max_[V]';'UL3_max_[V]';'UL1_min_[V]';'UL2_min_[V]';'UL3_min_[V]';'Pst_UL1';'Pst_UL2';'Pst_UL3'
22.08.2021;05:20:00; ;414,515167;412,969086;414,513824;20,753012;17,080055;11,228971;2,684441;38,409111;30,486944;16,154093;12,384728;15,417858;11,579365;9,553239;1,999184;0,091966;0,091868;0,090224; ; ; ;0,247527;29,343678;50,008869;8530,529297;10545,73535;10545,73535;14421,70313;8774,886719;10740,34961;14585,59961;0,98188;0,98188;0,999899;0,014228;150,197296;239,43718;238,769119;238,863052;239,98468;239,300903;239,420395;238,755112;237,836365;237,929657;0,093093;0,091907;0,090941
22.08.2021;05:30:00; ;414,946442;413,362335;415,07901;19,193287;14,490811;9,677129;3,282184;31,502895;22,982908;15,835975;13,103984;13,997029;13,122274;9,010735;1,530009;0,145461;0,179182;0,168715; ; ; ;0,264897;33,661163;50,014618;8464,331055;9524,775391;9524,775391;11722,53223;8694,990234;9729,787109;11891,40332;0,978929;0,978929;0,999781;0,020912;199,400589;239,72139;238,955978;239,194611;240,226776;239,404282;239,628281;238,646988;237,756805;237,236633;0,158838;0,157706;0,187898
22.08.2021;05:40:00; ;415,321533;413,712372;415,378601;20,536589;16,688591;9,40927;2,841404;40,935345;24,018999;19,227978;8,82385;15,71062;11,455945;8,915728;2,146529;0,140096;0,159813;0,145673; ; ; ;0,262063;29,484303;50,009136;8596,054688;10257,68066;10257,68066;12856,82813;8824,776367;10456,88184;13019,32617;0,98095;0,98095;0,999993;-0,003782;-38,840179;239,956146;239,202026;239,305313;240,387527;239,833267;239,733002;239,198639;238,100632;238,438705;0,140551;0,147571;0,153796
22.08.2021;05:50:00; ;415,36087;413,868042;415,753845;19,596519;13,050871;9,988495;3,219382;33,039249;20,73036;17,639061;13,29826;14,079605;10,10131;8,990569;1,490746;0,239977;0,16442;0,206549; ; ; ;0,275047;33,512203;50,004021;7853,117188;9172,426758;9172,426758;12500,31641;8260,820313;9461,884766;12694,42188;0,969408;0,969408;0,998077;-0,06211;-570,53241;240,089554;239,209213;239,494247;243,076935;240,689804;240,1483;239,144485;237,953033;238,61821;0,268346;0,17065;0,163436
22.08.2021;06:00:00; ;414,931335;413,352844;414,918671;19,765728;12,602095;13,218023;2,685506;35,555725;21,748865;25,936188;12,602412;15,348853;10,305536;8,808923;1,330951;0,165781;0,180792;0,16784;0,169228;0,176206;0,171027;0,252187;31,458855;50,008312;8429,832031;9932,897461;9932,897461;12215,3125;8769,363281;10184,64844;12405,69336;0,975281;0,975281;0,998998;-0,044805;-445,661194;239,744461;238,972763;239,047974;240,198029;239,529068;239,64801;238,926422;238,190796;238,314651;0,163557;0,172231;0,175948
22.08.2021;06:10:00; ;412,846832;411,405762;412,786713;18,219854;13,201384;12,451517;3,162674;35,368042;30,715984;16,897789;12,420113;13,769363;9,815963;8,717744;1,609712;0,093959;0,103991;0,084318; ; ; ;0,228005;29,146582;50,002464;7662,105469;9492,583008;9492,583008;12043,72461;7993,007324;9747,620117;12246,43555;0,973836;0,973836;0,997048;-0,077013;-732,210388;238,462982;237,880219;237,863693;240,054306;239,342911;239,580948;237,836472;236,697006;236,961914;0,087768;0,110344;0,088367
22.08.2021;06:20:00; ;416,257324;414,697418;416,465912;16,763687;13,731565;9,036736;2,78581;33,031239;23,005999;18,113977;12,376937;11,489292;10,655385;7,814022;2,053257;0,17412;0,179789;0,168291; ; ; ;0,268145;30,730978;50,013439;7125,447754;8486,982422;8486,982422;11926,11133;7499,220215;8751,839844;12094,42188;0,969737;0,969737;0,995582;-0,094318;-801,883484;240,520279;239,738037;239,941879;241,007736;240,274536;240,458618;238,09259;237,425858;237,561768;0,16927;0,178188;0,173807
22.08.2021;06:30:00; ;415,288116;413,845398;415,467163;18,901262;12,500508;10,96594;2,344227;34,25695;19,820705;22,929567;12,078325;13,181359;9,519064;7,687722;1,008304;0,17373;0,178381;0,161378; ; ; ;0,247316;34,349892;50,022621;7275,704102;9051,620117;9051,620117;12876,47852;7584,133789;9262,570313;13004,89356;0,977226;0,977226;0,997978;-0,063691;-577,385864;239,97522;239,187317;239,409134;240,70929;239,866272;240,07225;239,137909;238,499191;238,756119;0,164739;0,175783;0,167731
22.08.2021;06:40:00; ;414,860046;413,783691;415,367645;18,661976;11,93049;8,932862;2,661997;31,927004;23,807089;13,217237;12,261412;15,420931;10,193319;7,514848;1,049356;0,14869;0,145566;0,147275; ; ; ;0,225227;40,896259;50,011684;7666,648926;8356,445313;8356,445313;10211,66016;7877,310059;8589,427734;10433,68555;0,972876;0,972876;0,999894;-0,01455;-121,812706;239,69751;239,081161;239,453384;240,172165;239,645538;240,124603;238,905441;238,469208;238,578934;0,147409;0,145023;0,145153
22.08.2021;06:50:00; ;414,798462;413,490875;414,837921;18,435867;12,478999;11,527415;2,811032;34,565876;19,72752;27,500101;12,82515;12,79022;9,555734;8,359551;1,124321;0,163978;0,171968;0,157163; ; ; ;0,213797;35,335754;50,003048;6638,017578;8908,011719;8908,011719;12047,50391;7171,320801;9167,373047;12220,00586;0,971708;0,971708;0,998635;-0,052304;-466,854309;239,63559;238,965912;239,119675;240,318985;239,7332;239,92543;238,89682;238,199554;238,20369;0,15414;0,169345;0,163887
22.08.2021;07:00:00; ;414,461304;413,0112;414,359161;18,737246;18,813082;17,164083;3,31031;31,121939;31,756317;27,173998;12,599873;11,482665;10,083437;11,418488;2,070248;0,094175;0,091456;0,090493; ; ; ;0,22618;17,024733;50,008488;8531,548828;11950,20117;11950,20117;14300,0957;8788,28125;12141,37793;14458,10352;0,984254;0,984254;0,999785;-0,020757;-248,432846;239,481277;238,630112;238,861649;240,004715;239,008484;239,287476;238,644089;237,921387;238,191727;0,095612;0,092853;0,088864
22.08.2021;07:10:00; ;413,909271;412,883057;414,343079;18,589529;10,201149;14,043561;5,333314;33,055511;18,911005;26,36059;14,106154;14,16799;8,344664;8,70381;3,113912;0,159251;0,174281;0,153315; ; ; ;0,209171;34,92775;49,998409;7481,926758;9406,930664;9406,930664;14224,19531;7761,03418;9638,924805;14409,35742;0,975932;0,975932;1;0,000395;3,728634;239,221588;238,502167;238,847107;239,826279;239,145401;239,411972;238,483566;237,659485;238,18338;0,152079;0,16418;0,164289
22.08.2021;07:20:00; ;413,496918;412,560516;413,941956;18,157331;14,041242;11,152448;6,642972;31,908871;32,862888;18,031887;13,507702;14,025688;8,75394;8,426082;2,598082;0,133197;0,132159;0,133029; ; ; ;0,197055;26,149029;49,99921;7359,012695;9597,288086;9597,288086;12970,95703;7694,188965;9832,953125;13147,31445;0,976033;0,976033;0,999321;-0,036858;-354,487244;239,010483;238,223389;238,681091;239,54985;238,859482;239,475586;238,058151;237,298233;237,832642;0,13341;0,133146;0,130542
22.08.2021;07:30:00; ;413,685547;412,657227;414,131744;15,216694;12,061122;11,857262;4,067865;33,751373;30,512012;17,98427;7,372777;9,780162;7,867904;6,719457;1,785789;0,213867;0,234122;0,218648; ; ; ;0,211081;30,294376;50,013023;4940,141113;8193,695313;8193,695313;11353,18555;5364,44043;8463,52832;11537,91113;0,968118;0,968118;0,999915;-0,013068;-107,359032;239,100174;238,305832;238,78331;239,767593;238,981613;239,33107;236,343155;235,465057;236,057648;0,212789;0,223342;0,226785
22.08.2021;07:40:00; ;413,452271;412,052765;414,24295;15,806851;15,836671;9,590982;4,108259;30,125893;24,83333;17,795424;15,064137;8,671994;8,013805;6,075199;1,398924;0,142171;0,137839;0,140307; ; ; ;0,310128;35,077843;50,01062;5093,584473;7776,462402;7776,462402;12223,08691;5616,709473;8120,514648;12516,99609;0,957632;0,957632;0,997349;0,072962;569,098328;239,061295;238,011383;238,697647;239,53949;238,428314;239,167999;238,303345;237,337784;238,009781;0,142548;0,13942;0,136675
22.08.2021;07:50:00; ;415,799316;414,674805;416,310883;15,943952;15,870276;8,563329;5,232155;32,95509;27,297674;14,171873;15,190317;8,777564;10,498217;6,073075;1,645435;0,592521;0,360762;0,575449; ; ; ;0,232771;32,69054;50,014854;5348,047852;7762,45752;7762,45752;10042,30664;5949,669434;8113,490234;10281,39551;0,956735;0,956735;0,997064;0,076798;597,903137;240,189072;239,543701;240,100861;242,439285;241,62471;242,345779;225,852173;227,817169;228,829437;0,658904;0,438086;0,424963
22.08.2021;08:00:00; ;417,032654;416,04892;417,25705;18,071054;15,710121;8,417336;5,043814;31,839333;28,307959;14,842993;15,179852;8,729729;4,355345;6,539029;1,66239;0,14957;0,156149;0,150424;0,275717;0,201011;0,268331;0,178028;32,653786;50,003368;3247,374512;8611,072266;8611,072266;12334,06055;3918,484863;8898,495117;12546,93945;0,9677;0,9677;0,999943;0,010661;92,043106;240,826141;240,412292;240,646088;241,614349;240,857788;241,387955;240,052582;239,552048;239,778915;0,149577;0,155657;0,147597
22.08.2021;08:10:00; ;416,594788;415,203064;416,496765;17,658447;20,939566;15,929857;3,477475;34,774956;49,199818;30,360138;12,946587;5,911412;8,009763;5,329626;2,007273;0,164866;0,171608;0,1688; ; ; ;0,215903;7,183946;50,029129;4766,843262;11777,6709;11777,6709;19160,77539;5311,339355;11991,97363;19308,56055;0,98213;0,98213;0,999868;-0,016262;-191,846451;240,637238;239,991394;240,075958;241,040527;240,76088;240,850586;239,895859;238,949265;238,835876;0,165087;0,165128;0,170975
22.08.2021;08:20:00; ;415,935822;414,332825;416,477905;16,858995;24,972654;11,039063;4,679258;33,09296;39,92551;26,612272;16,155672;7,014513;15,719687;3,610592;1,502196;0,165529;0,171089;0,181528; ; ; ;0,310163;19,991152;50,008331;4228,39209;10365,75879;10365,75879;20708,04688;4826,421387;10657,79981;20870,46094;0,972598;0,972598;0,999543;0,030259;314,225006;240,35675;239,469391;239,985626;240,900284;240,060623;240,721329;239,677734;238,582901;239,112671;0,174125;0,164729;0,174449
22.08.2021;08:30:00; ;415,551056;413,939331;416,112701;19,514433;25,876856;9,32972;6,524069;38,707127;48,29911;20,975021;16,323797;5,895138;14,827619;4,503643;4,792255;0,114163;0,120729;0,121759; ; ; ;0,31374;34,922176;49,992165;2599,98584;10222,30566;10222,30566;19661,30664;3668,415527;10526,72559;19819,19336;0,971081;0,971081;0,999192;0,040213;411,898224;240,130371;239,210571;239,810928;240,580032;239,908524;240,455978;239,535172;238,429611;239,118225;0,121517;0,116628;0,121583
22.08.2021;08:40:00; ;415,676086;413,32663;416,029968;12,869616;23,09659;11,533909;8,790022;29,864336;42,271374;32,636642;16,350006;5,598631;11,143219;4,637378;0,836314;0,086521;0,085618;0,085202; ; ; ;0,409071;44,010941;50,005459;1140,582031;6746,254883;6746,254883;17859,73828;2745,011963;7201,714844;18008,82422;0,936757;0,936757;0,99633;0,085917;581,568481;240,247025;238,934753;239,641327;240,792465;239,669037;240,188782;239,697128;238,308899;239,083267;0,08702;0,088193;0,085065
22.08.2021;08:50:00; ;415,729858;413,618347;416,106812;13,440354;27,77276;11,762839;2,79988;26,992319;46,553749;28,000973;7,691115;7,430396;11,137101;5,41572;0,943085;0,118106;0,125201;0,120805; ; ; ;0,373523;19,232018;50,017532;3881,892578;11057,76856;11057,76856;16951,10156;4604,025879;11309,4707;17129,98633;0,977744;0,977744;0,998402;0,056609;627,15741;240,360519;239,073746;239,631897;240,824081;239,76712;240,207993;239,713806;238,214401;238,687302;0,119019;0,123013;0,123152
22.08.2021;09:00:00; ;415,302795;413,106445;416,063477;14,098142;32,474892;12,394682;4,550199;28,249105;48,72728;21,380501;13,611693;3,039518;16,217665;3,77082;1,77214;0,195961;0,179791;0,184725; ; ; ;0,427809;27,309481;50,011696;4526,538086;11940,75293;11940,75293;19394,83594;5082,252441;12186,57031;19584,11523;0,979829;0,979829;0,996613;0,082519;986,877808;240,173141;238,664703;239,662109;240,892868;239,538147;240,229065;239,39119;237,695419;238,861816;0,182169;0,184961;0,183591
22.08.2021;09:10:00; ;414,544861;412,744629;415,357941;10,804769;16,90049;7,728494;5,182549;18,207708;32,06765;14,84724;14,044912;5,620771;8,60521;2,951293;2,90065;0,156976;0,153105;0,13697; ; ; ;0,372749;28,54052;50,005772;1335,623047;4989,060547;4989,060547;10441,41406;2635,28125;5698,380859;10797,12695;0,875522;0,875522;0,954377;0,312879;1567,545288;239,695343;238,451569;239,29866;240,315903;239,084839;239,907547;238,999634;237,637985;238,54921;0,140205;0,155584;0,14368
22.08.2021;09:20:00; ;414,057159;412,802429;414,811279;10,619735;16,99987;9,613097;5,198609;27,921801;37,993622;21,609966;18,034119;6,897494;8,499168;3,14152;0,954573;0,173755;0,155908;0,155571; ; ; ;0,282816;26,223177;49,99332;1136,494873;5230,618164;5230,618164;10880,53613;3188,967041;5874,653809;11240,47559;0,89037;0,89037;0,965531;0,269579;1415,520264;239,325668;238,418396;239,137268;239,867371;238,958206;239,627274;238,33786;237,187729;237,894257;0,164369;0,166222;0,151443
22.08.2021;09:30:00; ;413,553467;412,581451;414,24118;9,959437;15,558015;9,510313;4,10088;21,191641;34,224468;16,380407;12,305864;4,560214;3,61653;2,763;0,975739;0,082182;0,084024;0,077213; ; ; ;0,232811;81,817329;49,9986;-3983,382324;2706,168945;2706,168945;7901,162109;2405,332031;3894,040039;8246,923828;0,694951;0,694951;0,888244;0,51717;1410,614014;238,982697;238,218918;238,931625;239,826828;238,738602;239,60675;238,31572;237,400879;238,211121;0,082643;0,087205;0,079088
22.08.2021;09:40:00; ;414,572876;413,623322;415,001312;11,695755;15,394126;9,150496;5,835596;17,773399;31,219151;15,515293;14,054125;6,756643;2,647651;3,299109;1,991057;0,10399;0,101452;0,094025; ; ; ;0,196538;35,055054;49,997757;-5806,34082;1545,046631;1545,046631;8162,820313;2261,112549;3415,834961;8949,572266;0,452319;0,452319;0,650862;1,166447;1824,953369;239,582138;238,733734;239,446198;240,056488;239,286377;240,074417;238,757858;238,01329;238,663254;0,102988;0,105168;0,092598
22.08.2021;09:50:00; ;414,076416;412,841553;415,037292;10,12272;14,702647;7,890666;6,664433;17,879974;25,405348;16,852829;17,292168;5,161481;2,829534;4,822619;1,146382;0,173338;0,169128;0,151868; ; ; ;0,307478;6,863516;49,997684;-3462,635254;3644,311035;3644,311035;8412,445313;2395,148926;4502,544434;8759,516602;0,809389;0,809389;0,961482;0,285878;1047,206665;239,457352;238,312714;239,275269;240,106766;239,005707;239,997864;238,781998;237,612747;238,33876;0,161696;0,169836;0,159963
22.08.2021;10:00:00; ;414,415497;413,920044;415,76712;11,031563;8,17701;11,727761;5,222435;16,071856;23,060207;20,35169;15,238565;7,343231;3,47175;4,934473;1,101254;0,124868;0,129357;0,128198;0,148971;0,146699;0,143976;0,26644;34,339863;49,995819;-7144,959961;-2114,711914;2114,711914;2677,930908;2669,662354;3775,041504;7849,873535;-0,560182;0,560182;-0,786524;-0,785177;1645,101807;239,638748;238,79538;239,850922;240,258041;239,361511;240,455933;238,743088;238,087601;239,034042;0,127751;0,126417;0,129645
22.08.2021;10:10:00; ;413,94632;413,444244;415,429291;11,029174;7,491237;13,312556;4,540776;15,952656;19,147747;20,810928;12,889558;7,559394;3,063654;5,279009;1,100349;0,160777;0,181811;0,145981; ; ; ;0,287832;47,088463;49,992149;-8217,287109;-3754,001221;3754,001221;1,186226;2678,311523;4854,225098;8816,123047;-0,773347;0,773347;-0,920155;-0,42553;1589,390747;239,37207;238,544342;239,628326;240,112427;239,077942;240,288925;238,593399;237,709442;238,820419;0,146393;0,173653;0,16519
22.08.2021;10:20:00; ;414,093109;413,502319;414,919495;12,531473;7,90592;11,403641;3,182977;22,1891;20,551992;19,629564;10,857849;7,904695;3,018637;3,31661;1,057448;0,096645;0,09479;0,09386; ; ; ;0,19854;13,676694;50,007092;-5921,358398;-2351,683105;2351,683105;6776,130371;2438,363037;3876,453857;7470,647949;-0,606658;0,606658;-0,809436;-0,725454;1694,188599;239,250122;238,684326;239,433701;239,772629;239,266983;240,076843;238,563995;237,899078;238,635529;0,096008;0,096577;0,093913
22.08.2021;10:30:00; ;413,174408;412,788239;414,431458;14,809741;8,397499;14,686915;3,341028;20,015263;25,351101;21,677786;13,45205;9,631772;2,940876;3,407588;1,086154;0,203227;0,325854;0,219896; ; ; ;0,239776;17,089853;50,017277;-9478,072266;-5877,145996;5877,145996;-580,7771;3427,068848;7148,412109;10511,93262;-0,822161;0,822161;-0,896074;-0,495388;2902,292236;238,907623;238,084366;239,151581;239,620132;239,001663;239,969315;237,690231;234,952652;235,410416;0,16941;0,262881;0,305444
22.08.2021;10:40:00; ;412,659424;412,248657;413,616455;15,469476;10,513584;14,644747;3,503553;21,048103;20,246809;23,034224;12,867638;9,755428;4,992708;4,091085;1,08962;0,11389;0,111049;0,11072; ; ; ;0,196188;23,149021;50,020065;-10765,12305;-5203,001953;5203,001953;1045,523926;4146,033691;7166,852539;11808,09375;-0,725981;0,725981;-0,78877;-0,779299;4039,790039;238,621231;237,821442;238,62149;239,155212;238,417725;239,204498;237,778336;237,246033;237,821793;0,114549;0,112553;0,11062
22.08.2021;10:50:00; ;412,729614;412,268646;413,933472;16,279116;11,145376;15,950248;3,272142;22,049217;19,720116;23,644634;13,22079;9,376721;6,011196;3,134412;1,113309;0,165937;0,178615;0,18937; ; ; ;0,240115;31,942505;50,009171;-11307,09082;-6507,817383;6507,817383;-1941,586304;4833,375;8069,634277;12465,63184;-0,806458;0,806458;-0,86815;-0,571676;3709,812988;238,740402;237,86702;238,692245;239,440903;238,362991;239,417419;237,902374;237,185989;237,776901;0,176495;0,17025;0,18554
22.08.2021;11:00:00; ;412,885315;411,602051;412,943512;16,615282;11,186642;9,846836;5,300276;23,659185;22,223421;31,406305;13,052176;9,532009;4,101339;3,172285;1,016542;0,174947;0,171941;0,182589; ; ; ;0,212256;69,363632;50,014057;-6212,273438;-1122,450195;1122,450195;5738,603516;4182,996094;5078,098145;8396,689453;-0,221038;0,221038;-0,274542;-3,502466;3880,043213;238,570557;237,721786;238,140961;239,087677;238,391144;238,80072;237,82637;237,014511;237,277664;0,181146;0,170303;0,177248
22.08.2021;11:10:00; ;413,074463;412,229614;413,502167;17,782486;12,108315;12,474338;3,752005;21,99514;18,649334;18,978083;14,807732;10,789404;4,425771;3,21303;0,965116;0,094697;0,09105;0,089149; ; ; ;0,181443;38,385548;49,993198;-11922,31055;-6690,413086;6690,413086;-245,14502;4310,199707;8391,044922;13177,58789;-0,797328;0,797328;-0,86268;-0,586255;3913,054688;238,653717;238,061096;238,51236;239,175613;239,087265;239,124466;237,945587;237,166519;237,908112;0,093002;0,094456;0,089729
22.08.2021;11:20:00; ;415,492004;414,492584;415,371155;20,25359;12,775733;8,064166;3,461769;25,483664;21,103127;13,132814;8,858452;13,868109;6,133561;3,578936;1,741482;0,150985;0,159062;0,153469; ; ; ;0,15192;60,640491;50,006165;-10104,93652;-4421,759277;4421,759277;1840,17334;5733,908691;7692,029297;12128,01563;-0,574849;0,574849;-0,640241;-1,199819;5287,740234;240,027008;239,424057;239,557953;241,438263;240,899582;240,974686;237,825241;237,405685;237,261581;0,151264;0,156635;0,158969
22.08.2021;11:30:00; ;416,799652;415,871674;417,272797;20,020346;11,307289;12,109314;3,498482;27,339666;28,41897;29,302938;9,55945;15,397881;6,383861;3,81853;1,178944;0,166859;0,165026;0,151182; ; ; ;0,197739;60,130764;50,008511;-7007,455078;-916,368286;916,368286;3778,726318;6123,263672;7593,861816;11348,43457;-0,120672;0,120672;-0,138141;-7,169558;6461,333496;240,877304;240,161606;240,619583;241,506866;240,795441;241,50415;239,792145;239,259857;239,770737;0,157079;0,166635;0,156993
22.08.2021;11:40:00; ;416,042297;415,132324;416,87851;19,739227;12,873021;9,595147;4,539152;28,636354;33,346493;23,390648;14,482471;9,710452;4,549185;3,492253;1,94727;0,174155;0,174919;0,172441; ; ; ;0,242507;42,491829;50,003613;-8425,423828;278,027618;278,027618;10840,66309;4362,320801;6723,984375;13055,24121;0,041349;0,041349;0,05354;18,650888;5524,089844;240,458679;239,687378;240,420853;241,108017;240,342499;241,109421;239,778366;238,939316;239,620575;0,172667;0,174371;0,172947
22.08.2021;11:50:00; ;415,924744;415,441895;416,632294;19,822428;13,836449;7,357068;5,301607;30,993326;26,405807;16,041813;13,404262;9,68214;3,899715;4,532199;2,23233;0,162604;0,148144;0,135626; ; ; ;0,16622;58,974831;50,001808;-9728,898438;-2471,14502;2471,14502;8023,287109;3500,476074;6790,866211;13216,90332;-0,363892;0,363892;-0,440781;-2,036418;4993,092773;240,339905;239,737961;240,457458;240,967361;240,571701;241,24733;239,696747;238,939651;239,677902;0,144978;0,158891;0,140024
22.08.2021;12:00:00; ;416,000549;415,303833;416,772064;22,010935;16,434555;11,560584;7,582101;31,474062;25,986387;26,53055;13,943875;10,335532;8,053358;4,836515;2,970678;0,084529;0,083856;0,082102;0,155727;0,183092;0,156859;0,203971;71,396881;50,007977;-12179,22852;-2613,321289;2613,321289;9605,169922;6015,397461;7941,04834;14813,9375;-0,32909;0,32909;-0,388933;-2,368701;6148,187012;240,458862;239,655731;240,465607;241,013687;240,15271;241,171219;239,864471;239,026245;239,746597;0,083364;0,08549;0,083831
22.08.2021;12:10:00; ;416,986511;415,759705;417,388702;20,373592;14,083878;26,04114;9,457499;32,002136;24,540333;44,447899;17,500027;14,964864;8,712485;6,81188;1,891586;0,113985;0,118725;0,115602; ; ; ;0,235297;66,636337;49,983814;1847,203003;8687,136719;8687,136719;18761,36719;6937,764648;10935,03613;20056,31445;0,794431;0,794431;0,855146;0,606199;5273,625977;241,050171;239,874741;240,843964;241,572296;240,439056;241,438126;240,12796;239,189102;240,017136;0,11443;0,118137;0,114751
22.08.2021;12:20:00; ;416,77356;415,775665;417,09906;20,911852;15,255092;23,204124;10,372658;32,56937;24,417309;41,435661;17,865568;12,602566;10,421825;4,792875;2,529143;0,173711;0,171958;0,168496; ; ; ;0,191455;78,271286;49,997791;-2569,721191;5832,897461;5832,897461;16531,1875;6284,946777;9623,233398;17667,40625;0,606127;0,606127;0,680885;1,075646;6289,459473;240,832718;239,870926;240,784912;241,525299;240,565521;241,427994;240,131393;239,004944;239,912781;0,165493;0,172366;0,169424
22.08.2021;12:30:00; ;416,491486;415,437744;417,009155;19,151657;24,302631;25,168518;9,012373;37,670578;50,196396;41,854671;16,96913;5,924383;9,555278;4,744131;1,439739;0,170268;0,146997;0,145218; ; ; ;0,222408;32,327248;49,995537;179,284882;11640,625;11640,625;24407,74414;6415,027344;12893,21582;24638,31055;0,902849;0,902849;0,94475;0,346961;4044,09668;240,727875;239,738174;240,610992;241,50209;240,341354;241,356232;239,801865;239,026947;239,75975;0,159447;0,162205;0,141294
22.08.2021;12:40:00; ;416,078979;415,106049;416,806885;22,649851;24,617216;37,951939;5,761481;45,945374;41,322758;72,87542;13,719454;4,954402;10,88594;8,749634;0,917669;0,165431;0,167022;0,150365; ; ; ;0,236954;24,481697;50,00563;7617,236328;18024,73828;18024,73828;31879,89063;8199,169922;18356,60742;32035,43359;0,981921;0,981921;0,996085;0,08875;1601,200317;240,651688;239,535721;240,342194;241,36998;240,187927;241,282196;239,820526;238,699631;239,179031;0,151638;0,170351;0,157801
22.08.2021;12:50:00; ;416,249817;413,828827;415,562927;11,776732;22,305368;12,573185;6,452183;22,955904;38,574696;29,149324;16,425421;4,640111;6,750099;3,179357;1,472813;0,095198;0,093309;0,091758; ; ; ;0,347943;28,483831;50,008236;-3390,531738;6913,550781;6913,550781;14541,58203;3905,800049;7729,725098;14765,52441;0,894411;0,894411;0,972118;0,241219;1671,780151;240,345413;239,088364;239,742432;241,051346;239,93457;240,897537;239,497009;238,242844;238,854187;0,095424;0,095952;0,091929
22.08.2021;13:00:00; ;416,091003;414,78595;415,246796;22,489244;14,682391;15,762118;6,499144;41,956936;33,785236;38,162968;20,584572;9,298688;6,755367;3,848788;0,981221;0,084763;0,0874;0,084226; ; ; ;0,184546;79,012619;50,015018;-12654,9834;2228,444824;2228,444824;13014,75195;5233,684082;6961,420898;15358,78711;0,320114;0,320114;0,404614;2,260145;5064,173828;240,435425;239,343338;239,674973;241,121017;239,985657;240,45369;239,523895;238,490234;239,0121;0,084537;0,089561;0,085876
22.08.2021;13:10:00; ;415,942322;414,578247;415,184784;16,901054;13,141821;14,58223;6,45224;25,561827;35,568375;37,480934;16,481819;7,838752;5,309518;3,188642;1,706445;0,168677;0,178418;0,179169; ; ; ;0,190586;68,790314;49,995926;-5593,468262;3388,469482;3388,469482;12236,98438;4691,599121;6301,311035;12783,95703;0,53774;0,53774;0,633411;1,221665;4160,287109;240,25795;239,405121;239,547485;241,003082;240,060699;240,221817;239,479462;238,556656;238,533981;0,170241;0,173904;0,180653
22.08.2021;13:20:00; ;416,380646;415,270203;416,36911;25,658922;20,776674;11,502101;6,208374;39,068596;40,145485;25,330099;22,795078;11,80675;8,196452;3,606607;1,556893;0,140453;0,148397;0,148937; ; ; ;0,177299;65,687202;50,000713;-10920,76758;679,869385;679,869385;14708,94238;5415,999512;7292,030273;15457,76465;0,093235;0,093235;0,112496;8,832798;6132,277344;240,556152;239,654587;240,33699;241,050186;240,500656;241,202606;239,843079;239,01236;239,49942;0,144161;0,143055;0,149148
22.08.2021;13:30:00; ;416,407257;414,554199;416,277466;16,43713;33,926334;18,928703;5,109124;32,60569;60,501152;41,179108;18,692419;7,578327;14,542273;4,879193;1,377438;0,168725;0,158586;0,143811; ; ; ;0,287854;38,432987;50,008442;-1378,986572;11461,88477;11461,88477;19745,3457;5550,888184;12333,32617;20076,81055;0,929343;0,929343;0,959925;0,291956;3351,342529;240,607666;239,37709;240,111603;241,453766;240,494278;240,945206;239,984329;238,305969;239,14859;0,155484;0,166762;0,147016
22.08.2021;13:40:00; ;416,913422;415,53421;416,743469;17,543331;22,398691;23,324951;4,415048;30,848558;40,553799;52,293266;18,55719;8,316762;6,745149;3,858942;1,445404;0,391527;0,465301;1,037616; ; ; ;0,209075;66,840523;50,001457;-4143,714844;8147,62207;8147,62207;17335,24219;3492,901611;9456,650391;17910,74023;0,861576;0,861576;0,919355;0,42794;3493,684082;240,980453;239,856628;240,385437;241,802841;240,464859;241,355331;230,742371;235,106491;228,302368;0,766517;0,359803;0,831001
22.08.2021;13:50:00; ;416,738312;415,851013;417,080292;12,98155;25,659382;25,099199;5,572416;24,724451;49,792614;44,054287;19,34329;5,059227;11,063817;11,860276;1,574655;1,485072;1,193679;0,225795; ; ; ;0,1761;24,932812;50,017418;7360,035645;13332,17871;13332,17871;21233,89648;7926,722168;13840,82129;21457,60938;0,963251;0,963251;0,983686;0,182879;2441,691162;241,038895;239,990616;240,468704;241,683655;240,718781;241,274155;231,007355;214,636475;233,638855;0,623775;1,760553;0,403906
