Date;Time;Flagging;'U12_[V]';'IL2_[A]';'IL3_[A]';'Plt_U12';'Plt_U23';'Plt_U31';'Pst_UL1';'Pst_UL2';'Pst_UL3'
13.08.2021;22:20:00; ;412,845917;28,838631;13,953341; ; ; ;0,18702;0,129201;0,138091
13.08.2021;22:30:00; ;412,761383;25,841747;19,587898; ; ; ;0,068526;0,0749;0,066253
13.08.2021;22:40:00; ;414,14267;23,901867;20,407042; ; ; ;0,069812;0,083979;0,065795
13.08.2021;22:50:00; ;414,502625;21,598642;16,794031; ; ; ;0,091153;0,108073;0,098927
13.08.2021;23:00:00; ;415,181152;22,449043;14,188407; ; ; ;0,083026;0,080217;0,08385
13.08.2021;23:10:00; ;414,434692;23,156555;13,167727; ; ; ;0,082306;0,078818;0,079343
13.08.2021;23:20:00; ;415,045746;34,259743;13,460688; ; ; ;0,058753;0,077049;0,061043
13.08.2021;23:30:00; ;415,52594;32,902512;11,750268; ; ; ;0,0772;0,077671;0,074632
13.08.2021;23:40:00; ;415,645721;16,757784;13,274058; ; ; ;0,162866;0,174238;0,165692
13.08.2021;23:50:00; ;413,83255;16,273289;11,886034; ; ; ;0,103263;0,10469;0,094629
14.08.2021;00:00:00; ;414,791199;17,856087;10,990507;0,123236;0,121772;0,119595;0,068067;0,065993;0,062975
14.08.2021;00:10:00; ;415,645325;17,865414;12,752702; ; ; ;0,065721;0,07135;0,061959
14.08.2021;00:20:00; ;416,179138;16,014511;12,451796; ; ; ;0,126632;0,138404;0,123941
14.08.2021;00:30:00; ;417,280853;14,891413;10,767716; ; ; ;0,104791;0,114638;0,112242
14.08.2021;00:40:00; ;416,877502;16,089682;11,650846; ; ; ;0,15692;0,169058;0,162228
14.08.2021;00:50:00; ;415,125366;17,660301;10,406069; ; ; ;0,066425;0,060664;0,056064
14.08.2021;01:00:00; ;415,992981;18,163593;12,311563; ; ; ;0,064111;0,064721;0,07162
14.08.2021;01:10:00; ;416,0578;15,848667;9,583515; ; ; ;0,119985;0,119425;0,120935
14.08.2021;01:20:00; ;416,006531;15,67903;8,935022; ; ; ;0,08937;0,094207;0,088389
14.08.2021;01:30:00; ;416,322144;14,634711;9,119179; ; ; ;0,075674;0,075424;0,069605
14.08.2021;01:40:00; ;417,198364;15,396852;11,980753; ; ; ;0,062274;0,055976;0,057678
14.08.2021;01:50:00; ;417,586243;15,696441;10,19506; ; ; ;0,115035;0,127006;0,115211
14.08.2021;02:00:00; ;417,530365;16,518591;9,715888;0,106835;0,11026;0,103617;0,165987;0,162209;0,15256
14.08.2021;02:10:00; ;413,473572;16,035843;11,222122; ; ; ;0,094295;0,096795;0,096256
14.08.2021;02:20:00; ;413,311707;16,239943;12,953695; ; ; ;0,069004;0,066013;0,063656
14.08.2021;02:30:00; ;413,482635;15,807709;10,482203; ; ; ;0,073886;0,065915;0,067006
14.08.2021;02:40:00; ;413,700867;17,342596;9,888574; ; ; ;0,130599;0,148848;0,134271
14.08.2021;02:50:00; ;413,484283;17,739065;9,793363; ; ; ;0,106306;0,113056;0,100439
14.08.2021;03:00:00; ;414,310394;14,738338;10,189649; ; ; ;0,067573;0,059253;0,056281
14.08.2021;03:10:00; ;413,883728;14,790005;14,518621; ; ; ;0,067624;0,068481;0,065293
14.08.2021;03:20:00; ;413,550476;16,619268;10,440408; ; ; ;0,104464;0,113717;0,096723
14.08.2021;03:30:00; ;413,640503;15,333762;11,542792; ; ; ;0,11786;0,121943;0,11228
14.08.2021;03:40:00; ;413,577515;15,69461;9,603868; ; ; ;0,117376;0,131221;0,112936
14.08.2021;03:50:00; ;413,323486;15,60453;9,799824; ; ; ;0,09105;0,086942;0,091879
14.08.2021;04:00:00; ;412,88028;15,806636;9,939167;0,105706;0,109612;0,101679;0,077663;0,083928;0,075895
14.08.2021;04:10:00; ;413,471375;15,110476;9,884783; ; ; ;0,135737;0,125387;0,136643
14.08.2021;04:20:00; ;413,662842;14,184229;9,545445; ; ; ;0,101142;0,105917;0,106845
14.08.2021;04:30:00; ;413,423645;14,896289;10,121803; ; ; ;0,090296;0,091245;0,086875
14.08.2021;04:40:00; ;413,178345;14,133407;14,129312; ; ; ;0,098956;0,090544;0,093504
14.08.2021;04:50:00; ;414,197784;17,132359;10,36972; ; ; ;0,118704;0,110893;0,110108
14.08.2021;05:00:00; ;414,669891;19,782372;9,768962; ; ; ;0,116831;0,182264;0,119096
14.08.2021;05:10:00; ;413,878693;13,139136;9,332312; ; ; ;0,102991;0,114315;0,105571
14.08.2021;05:20:00; ;414,406921;16,136772;11,673849; ; ; ;0,086234;0,07671;0,081762
14.08.2021;05:30:00; ;414,171051;17,198427;10,520393; ; ; ;0,309076;0,116822;0,172791
14.08.2021;05:40:00; ;414,289703;16,182262;10,441941; ; ; ;0,126783;0,138691;0,132156
14.08.2021;05:50:00; ;413,713623;17,381468;11,108554; ; ; ;0,127374;0,126023;0,118902
14.08.2021;06:00:00; ;413,375458;18,911118;13,02669;0,131189;0,118023;0,151241;0,128535;0,12897;0,125176
14.08.2021;06:10:00; ;415,065887;15,354981;9,071882; ; ; ;0,153646;0,153339;0,152934
14.08.2021;06:20:00; ;414,346954;18,90432;14,330697; ; ; ;0,087099;0,085771;0,08777
14.08.2021;06:30:00; ;412,955627;21,64986;10,839735; ; ; ;0,13765;0,14288;0,130805
14.08.2021;06:40:00; ;415,415771;19,458176;13,40481; ; ; ;0,164637;0,161987;0,161338
14.08.2021;06:50:00; ;415,069;15,558908;15,553985; ; ; ;0,111122;0,146994;0,104084
14.08.2021;07:00:00; ;413,733154;22,176546;12,927393; ; ; ;0,119419;0,112457;0,1195
14.08.2021;07:10:00; ;413,372711;25,908138;13,948418; ; ; ;0,163826;0,163286;0,163421
14.08.2021;07:20:00; ;415,493134;23,996117;15,210218; ; ; ;0,11957;0,119062;0,122828
14.08.2021;07:30:00; ;414,630188;25,06251;26,05698; ; ; ;0,114839;0,122819;0,1142
14.08.2021;07:40:00; ;414,076416;25,859116;18,55759; ; ; ;0,103968;0,108277;0,112262
14.08.2021;07:50:00; ;413,581818;20,891851;17,485865; ; ; ;0,087708;0,088197;0,090565
14.08.2021;08:00:00; ;412,778351;18,506979;26,04516;0,127595;0,129587;0,129254;0,122436;0,119055;0,11168
14.08.2021;08:10:00; ;414,167236;22,954086;30,282475; ; ; ;0,171313;0,169825;0,174038
14.08.2021;08:20:00; ;414,751617;29,814917;19,625828; ; ; ;0,102809;0,11313;0,113596
14.08.2021;08:30:00; ;413,495331;17,482967;37,420357; ; ; ;0,362451;0,162351;0,158106
14.08.2021;08:40:00; ;414,853302;13,083813;23,088825; ; ; ;0,153654;0,167963;0,161353
14.08.2021;08:50:00; ;417,120972;13,512754;14,352488; ; ; ;0,133;0,179274;0,133101
14.08.2021;09:00:00; ;416,288971;18,166737;16,333515; ; ; ;0,137139;0,161661;0,148989
14.08.2021;09:10:00; ;416,037903;34,684311;9,188925; ; ; ;0,226476;0,202287;0,161307
14.08.2021;09:20:00; ;414,852356;38,172176;7,889881; ; ; ;0,094592;0,097022;0,097419
14.08.2021;09:30:00; ;415,819122;30,365517;13,190972; ; ; ;0,122893;0,129181;0,122841
14.08.2021;09:40:00; ;415,70401;16,714317;12,339558; ; ; ;0,131482;0,126714;0,143462
14.08.2021;09:50:00; ;415,016418;16,82715;8,741359; ; ; ;0,138422;0,147306;0,160387
14.08.2021;10:00:00; ;414,206268;20,700289;18,494665;0,174346;0,140333;0,164984;0,120221;0,126254;0,141919
14.08.2021;10:10:00; ;413,74054;23,559498;11,854679; ; ; ;0,118317;0,120135;0,14071
14.08.2021;10:20:00; ;413,341187;30,605366;15,709447; ; ; ;0,234958;0,232087;0,232677
14.08.2021;10:30:00; ;413,475983;24,889622;14,893103; ; ; ;0,117318;0,123992;0,13587
14.08.2021;10:40:00; ;413,713867;23,774632;10,894083; ; ; ;0,097876;0,098292;0,109
14.08.2021;10:50:00; ;413,874878;28,814192;22,97624; ; ; ;0,108721;0,082433;0,095454
14.08.2021;11:00:00; ;414,684509;15,940428;11,646059; ; ; ;0,137472;0,139293;0,140123
14.08.2021;11:10:00; ;415,16214;16,809393;11,936973; ; ; ;0,137082;0,122977;0,136456
14.08.2021;11:20:00; ;415,525696;13,872371;7,611675; ; ; ;0,126737;0,1253;0,124325
14.08.2021;11:30:00; ;414,561981;15,099851;11,2237; ; ; ;0,146711;0,144403;0,157192
14.08.2021;11:40:00; ;414,617371;12,973718;8,00874; ; ; ;0,118706;0,114238;0,128244
14.08.2021;11:50:00; ;414,960846;18,739162;9,242188; ; ; ;0,144411;0,138656;0,160223
14.08.2021;12:00:00; ;415,650513;19,642092;10,705793;0,139583;0,140824;0,146207;0,123692;0,12126;0,136083
14.08.2021;12:10:00; ;417,358551;15,408943;7,674186; ; ; ;0,134303;0,137966;0,143474
14.08.2021;12:20:00; ;417,099579;18,792376;8,614381; ; ; ;0,088979;0,093572;0,102881
14.08.2021;12:30:00; ;417,216339;18,451542;15,593629; ; ; ;0,137087;0,139864;0,142781
14.08.2021;12:40:00; ;416,872955;15,402514;40,092381; ; ; ;0,146959;0,161786;0,149608
14.08.2021;12:50:00; ;416,961609;16,836428;21,317379; ; ; ;0,109366;0,113881;0,114955
14.08.2021;13:00:00; ;416,935211;18,495905;13,849792; ; ; ;0,078024;0,080782;0,080613
14.08.2021;13:10:00; ;416,675842;17,362791;7,84894; ; ; ;0,353153;0,360381;0,363012
14.08.2021;13:20:00; ;417,79599;17,420929;9,051709; ; ; ;0,47577;0,48205;0,495367
14.08.2021;13:30:00; ;418,205597;14,002873;9,97843; ; ; ;0,449222;0,466377;0,466712
14.08.2021;13:40:00; ;417,805237;17,750982;9,345031; ; ; ;0,133359;0,144551;0,141139
14.08.2021;13:50:00; ;418,131165;18,897497;14,595655; ; ; ;0,172212;0,170499;0,18172
14.08.2021;14:00:00; ;418,022858;20,039793;33,986946;0,280263;0,289184;0,286009;0,167812;0,169883;0,176047
14.08.2021;14:10:00; ;417,439362;33,879543;36,336182; ; ; ;0,116599;0,119179;0,135975
14.08.2021;14:20:00; ;416,235535;25,16326;31,949347; ; ; ;0,111756;0,1141;0,13795
14.08.2021;14:30:00; ;416,381958;34,476173;33,275303; ; ; ;0,40498;0,408246;0,407646
14.08.2021;14:40:00; ;415,728424;28,809862;41,321724; ; ; ;0,109676;0,110115;0,109354
14.08.2021;14:50:00; ;416,813751;28,700823;42,663151; ; ; ;0,366244;0,380068;0,403264
14.08.2021;15:00:00; ;417,551544;33,199596;39,432735; ; ; ;0,189636;0,197975;0,202756
14.08.2021;15:10:00; ;418,117371;31,98955;31,090456; ; ; ;0,264405;0,275124;0,271243
14.08.2021;15:20:00; ;417,687836;22,130138;23,811838; ; ; ;0,181738;0,186155;0,197205
14.08.2021;15:30:00; ;417,962189;18,71055;23,495108; ; ; ;0,085387;0,083205;0,112776
14.08.2021;15:40:00; ;416,177734;22,839247;21,741529; ; ; ;0,167192;0,17155;0,178237
14.08.2021;15:50:00; ;416,393219;22,68783;20,760916; ; ; ;0,446199;0,637403;0,654134
14.08.2021;16:00:00; ;416,567627;17,857204;23,587795;0,288975;0,355316;0,296771;0,105043;0,130448;0,129092
14.08.2021;16:10:00; ;416,443726;9,174755;14,206074; ; ; ;0,127062;0,124095;0,133626
14.08.2021;16:20:00; ;414,445892;18,452621;19,119232; ; ; ;0,102644;0,098622;0,114444
14.08.2021;16:30:00; ;414,553619;15,016351;10,645563; ; ; ;0,08841;0,087455;0,076868
14.08.2021;16:40:00; ;415,699646;8,746461;12,77049; ; ; ;0,133627;0,123589;0,138124
14.08.2021;16:50:00; ;415,550293;15,687673;19,943789; ; ; ;0,128287;0,132244;0,13988
14.08.2021;17:00:00; ;415,225128;14,139035;17,221487; ; ; ;0,119824;0,128308;0,151212
14.08.2021;17:10:00; ;415,172455;18,603756;24,156874; ; ; ;0,133973;0,133608;0,174314
14.08.2021;17:20:00; ;415,320435;24,481516;22,858513; ; ; ;0,331445;0,179364;0,295221
14.08.2021;17:30:00; ;414,751587;23,884203;20,977467; ; ; ;0,152146;0,154142;0,164514
14.08.2021;17:40:00; ;416,060455;16,904572;27,734104; ; ; ;0,104085;0,121989;0,108132
14.08.2021;17:50:00; ;416,379761;20,423685;19,728012; ; ; ;0,09132;0,145879;0,094632
14.08.2021;18:00:00; ;416,448883;17,971987;26,745407;0,137123;0,129849;0,195959;0,095234;0,120677;0,103724
14.08.2021;18:10:00; ;416,067749;17,740707;38,070847; ; ; ;0,319399;0,361771;0,311267
14.08.2021;18:20:00; ;415,458282;20,355577;22,398321; ; ; ;0,336426;0,165749;0,351006
14.08.2021;18:30:00; ;415,330933;26,533895;19,347631; ; ; ;0,197116;0,230312;0,179865
14.08.2021;18:40:00; ;415,564301;23,108515;21,367012; ; ; ;0,160145;0,17983;0,223325
14.08.2021;18:50:00; ;416,17514;21,962421;17,438335; ; ; ;0,348798;0,353233;0,364918
14.08.2021;19:00:00; ;415,767365;17,317533;24,656372; ; ; ;0,267276;0,274454;0,276512
14.08.2021;19:10:00; ;419,677734;24,342295;30,536074; ; ; ;0,293628;0,334317;0,295388
14.08.2021;19:20:00; ;420,776794;22,389759;32,620365; ; ; ;0,357514;0,3015;0,310303
14.08.2021;19:30:00; ;419,951538;21,833563;34,698292; ; ; ;0,143013;0,156266;0,133686
14.08.2021;19:40:00; ;419,899658;20,728851;37,148212; ; ; ;0,111068;0,111635;0,101413
14.08.2021;19:50:00; ;419,880951;20,521467;32,755665; ; ; ;0,131917;0,099782;0,113427
14.08.2021;20:00:00; ;419,76947;18,714258;21,571295;0,256769;0,249197;0,283321;0,082415;0,084864;0,077611
14.08.2021;20:10:00; ;420,058228;31,663042;37,382172; ; ; ;0,271748;0,25179;0,250454
14.08.2021;20:20:00; ;419,513641;30,007177;36,426311; ; ; ;0,13407;0,131262;0,150209
14.08.2021;20:30:00; ;418,698517;24,116444;38,967808; ; ; ;0,097418;0,109491;0,140957
14.08.2021;20:40:00; ;418,549866;21,949711;34,71331; ; ; ;0,072906;0,06771;0,113323
14.08.2021;20:50:00; ;419,208252;28,629028;33,288097; ; ; ;0,064517;0,072531;0,094483
14.08.2021;21:00:00; ;419,643616;24,711765;32,564144; ; ; ;0,094721;0,106934;0,10454
14.08.2021;21:10:00; ;419,658569;26,982439;36,95319; ; ; ;0,086177;0,089033;0,088212
14.08.2021;21:20:00; ;420,423157;31,792765;35,773354; ; ; ;0,08896;0,094631;0,091476
14.08.2021;21:30:00; ;421,308533;23,821814;34,421684; ; ; ;0,101217;0,101095;0,106407
14.08.2021;21:40:00; ;419,623322;23,670891;28,450462; ; ; ;0,142578;0,133347;0,138984
14.08.2021;21:50:00; ;419,116394;23,068731;33,995167; ; ; ;0,095746;0,10368;0,105728
14.08.2021;22:00:00; ;419,755432;25,867365;26,449072;0,130747;0,13265;0,140989;0,092746;0,179067;0,112204
14.08.2021;22:10:00; ;413,975464;22,433401;30,404383; ; ; ;0,138497;0,145246;0,142606
14.08.2021;22:20:00; ;414,407898;21,711763;30,093948; ; ; ;0,203535;0,090898;0,100507
14.08.2021;22:30:00; ;414,546173;26,34395;27,856668; ; ; ;0,121251;0,116591;0,11389
14.08.2021;22:40:00; ;414,635437;21,471199;23,485321; ; ; ;0,135506;0,121748;0,127754
14.08.2021;22:50:00; ;415,746155;21,704967;27,17145; ; ; ;0,101968;0,117273;0,119102
14.08.2021;23:00:00; ;416,414917;21,346041;30,640158; ; ; ;0,093694;0,091241;0,102708
14.08.2021;23:10:00; ;415,242157;18,138008;21,798672; ; ; ;0,073835;0,074882;0,080025
14.08.2021;23:20:00; ;415,279755;21,199303;19,784739; ; ; ;0,133971;0,145784;0,307733
14.08.2021;23:30:00; ;415,87738;19,02252;20,43326; ; ; ;0,188112;0,175126;0,138819
14.08.2021;23:40:00; ;416,120941;18,084934;14,997124; ; ; ;0,103063;0,099023;0,098345
14.08.2021;23:50:00; ;415,901184;16,738314;12,639884; ; ; ;1,509637;0,418102;0,366154
15.08.2021;00:00:00; ;413,615967;16,905365;12,567153;0,493671;0,1482;0,481305;0,080645;0,081448;0,073723
15.08.2021;00:10:00; ;412,74408;18,587246;13,723327; ; ; ;0,114294;0,124323;0,110729
15.08.2021;00:20:00; ;413,497864;16,241982;15,508902; ; ; ;0,103744;0,12229;0,1144
15.08.2021;00:30:00; ;413,824982;17,066658;12,111373; ; ; ;0,093825;0,094659;0,091209
15.08.2021;00:40:00; ;414,65744;14,956177;11,814505; ; ; ;0,073953;0,072725;0,073357
15.08.2021;00:50:00; ;415,462494;15,795049;10,702866; ; ; ;0,114056;0,112283;0,111711
15.08.2021;01:00:00; ;415,611267;16,099493;13,079299; ; ; ;0,091421;0,108741;0,094441
15.08.2021;01:10:00; ;415,71701;15,04203;11,564841; ; ; ;0,085316;0,093691;0,087669
15.08.2021;01:20:00; ;416,226715;16,068094;10,71176; ; ; ;0,09618;0,096978;0,096389
15.08.2021;01:30:00; ;417,228149;13,967842;10,747163; ; ; ;0,091352;0,078545;0,082381
15.08.2021;01:40:00; ;415,793213;15,704267;10,154568; ; ; ;0,16312;0,151838;0,160573
15.08.2021;01:50:00; ;413,745667;14,81558;11,591286; ; ; ;0,096665;0,094086;0,092628
15.08.2021;02:00:00; ;413,747131;14,821999;9,169753;0,105602;0,109363;0,107129;0,11091;0,116051;0,119953
15.08.2021;02:10:00; ;413,200745;13,949261;9,066901; ; ; ;0,08932;0,090328;0,094802
15.08.2021;02:20:00; ;413,160736;17,190899;11,689776; ; ; ;0,088539;0,086513;0,089403
15.08.2021;02:30:00; ;413,910461;17,552628;10,290995; ; ; ;0,227306;0,174814;0,626675
15.08.2021;02:40:00; ;413,397339;20,030283;9,81931; ; ; ;0,130373;0,12124;0,12614
15.08.2021;02:50:00; ;413,446777;17,428509;12,421307; ; ; ;0,09225;0,093051;0,100851
15.08.2021;03:00:00; ;413,701904;16,1138;9,575317; ; ; ;0,097102;0,098473;0,108712
15.08.2021;03:10:00; ;414,287781;19,129086;9,693026; ; ; ;0,092471;0,117195;0,097493
15.08.2021;03:20:00; ;414,059479;20,710983;9,777403; ; ; ;0,08187;0,078854;0,0818
15.08.2021;03:30:00; ;414,807007;20,534225;9,685125; ; ; ;0,1111;0,112212;0,115607
15.08.2021;03:40:00; ;414,674744;17,685368;13,7625; ; ; ;0,063302;0,063192;0,061326
15.08.2021;03:50:00; ;415,021637;19,822861;9,680917; ; ; ;0,074339;0,073106;0,073033
15.08.2021;04:00:00; ;414,474091;18,283083;9,817858;0,095664;0,205545;0,228291;0,117001;0,136855;0,116743
15.08.2021;04:10:00; ;414,327942;18,123112;9,454356; ; ; ;0,097854;0,094038;0,094183
15.08.2021;04:20:00; ;414,691833;17,493084;9,350328; ; ; ;0,13709;0,130809;0,153886
15.08.2021;04:30:00; ;414,685242;16,443966;9,766515; ; ; ;0,065962;0,065208;0,064093
15.08.2021;04:40:00; ;414,07489;18,064812;11,048905; ; ; ;0,135947;0,114474;0,131572
15.08.2021;04:50:00; ;414,10672;17,132774;10,029125; ; ; ;0,107466;0,098009;0,117966
15.08.2021;05:00:00; ;416,004517;15,595709;13,162335; ; ; ;0,077364;0,076663;0,077182
15.08.2021;05:10:00; ;416,224915;15,885726;9,940737; ; ; ;0,113348;0,101528;0,108771
15.08.2021;05:20:00; ;416,563782;20,995018;9,562652; ; ; ;0,110465;0,112319;0,102199
15.08.2021;05:30:00; ;416,242279;17,359001;9,754081; ; ; ;0,100231;0,08776;0,107458
15.08.2021;05:40:00; ;416,495056;15,488123;12,354931; ; ; ;0,07498;0,068803;0,075066
15.08.2021;05:50:00; ;416,682068;15,183857;10,205193; ; ; ;0,181173;0,195049;0,176732
15.08.2021;06:00:00; ;416,343719;16,92268;12,175558;0,116159;0,115375;0,119816;0,111923;0,105292;0,099339
15.08.2021;06:10:00; ;417,377106;20,219278;8,960685; ; ; ;0,080735;0,085497;0,076095
15.08.2021;06:20:00; ;417,082092;14,432055;10,695806; ; ; ;0,078897;0,084508;0,088047
15.08.2021;06:30:00; ;416,252625;16,449497;9,547032; ; ; ;0,17015;0,175859;0,154977
15.08.2021;06:40:00; ;415,082947;19,179152;8,643796; ; ; ;0,165719;0,172713;0,145664
15.08.2021;06:50:00; ;413,372467;16,022404;9,218186; ; ; ;0,119481;0,145748;0,12861
15.08.2021;07:00:00; ;415,756958;15,997849;11,918229; ; ; ;0,14936;0,145912;0,150322
15.08.2021;07:10:00; ;416,675873;13,76936;9,774426; ; ; ;0,082664;0,080255;0,076959
15.08.2021;07:20:00; ;416,573181;9,433505;12,097217; ; ; ;0,144337;0,140047;0,146404
15.08.2021;07:30:00; ;415,528168;10,407296;17,625807; ; ; ;0,130545;0,126537;0,128434
15.08.2021;07:40:00; ;415,32135;12,448377;10,584353; ; ; ;0,109665;0,120355;0,10746
15.08.2021;07:50:00; ;414,4823;11,171597;12,193892; ; ; ;0,092978;0,08489;0,087284
15.08.2021;08:00:00; ;414,076996;11,921373;9,841029;0,130984;0,130425;0,122979;0,088585;0,089349;0,100499
15.08.2021;08:10:00; ;413,818878;11,049031;10,150376; ; ; ;0,127398;0,144141;0,133963
15.08.2021;08:20:00; ;413,207428;13,710013;11,319242; ; ; ;0,109708;0,115414;0,106648
15.08.2021;08:30:00; ;413,005463;11,155832;14,858714; ; ; ;0,082707;0,088393;0,090361
15.08.2021;08:40:00; ;412,64212;11,747901;11,673549; ; ; ;0,084511;0,091559;0,095969
15.08.2021;08:50:00; ;416,848206;13,160913;15,170735; ; ; ;0,20127;0,202272;0,200737
15.08.2021;09:00:00; ;417,009552;14,235455;9,265065; ; ; ;0,124668;0,113937;0,103596
15.08.2021;09:10:00; ;416,834106;6,147354;7,784455; ; ; ;0,091881;0,090811;0,097396
15.08.2021;09:20:00; ;416,508484;8,102663;8,098571; ; ; ;0,07207;0,076205;0,06433
15.08.2021;09:30:00; ;416,670959;7,866913;9,492676; ; ; ;0,10316;0,116327;0,104229
15.08.2021;09:40:00; ;416,031555;7,035946;8,427646; ; ; ;0,098009;0,10913;0,095565
15.08.2021;09:50:00; ;418,631439;8,694148;8,43719; ; ; ;0,158836;0,168983;0,171863
15.08.2021;10:00:00; ;418,851257;12,205092;15,49894;0,1254;0,127691;0,123171;0,076769;0,073468;0,070815
15.08.2021;10:10:00; ;418,730591;8,535224;6,869594; ; ; ;0,074137;0,07541;0,078776
15.08.2021;10:20:00; ;418,027252;10,792669;6,917194; ; ; ;0,333294;0,194341;0,250216
15.08.2021;10:30:00; ;417,646729;10,725372;10,050208; ; ; ;0,097368;0,090805;0,103083
15.08.2021;10:40:00; ;417,541595;12,309375;8,197158; ; ; ;0,101243;0,10658;0,102155
15.08.2021;10:50:00; ;417,581055;12,21869;11,523862; ; ; ;0,160016;0,154843;0,210187
15.08.2021;11:00:00; ;417,402649;13,367219;11,557934; ; ; ;0,148794;0,152354;0,234594
15.08.2021;11:10:00; ;417,363251;15,084511;10,774265; ; ; ;0,129267;0,140585;0,1278
15.08.2021;11:20:00; ;417,748047;13,369505;9,006025; ; ; ;0,113773;0,106152;0,115187
15.08.2021;11:30:00; ;417,645111;20,382215;11,717779; ; ; ;0,091723;0,089372;0,097858
15.08.2021;11:40:00; ;417,967896;12,956425;8,691891; ; ; ;0,078972;0,079427;0,077712
15.08.2021;11:50:00; ;417,060394;23,361309;28,946447; ; ; ;0,136603;0,134274;0,134144
15.08.2021;12:00:00; ;416,815094;24,350779;32,572063;0,142872;0,134907;0,172247;0,120736;0,113885;0,106451
15.08.2021;12:10:00; ;417,712677;20,81925;22,180397; ; ; ;0,088429;0,091254;0,087036
15.08.2021;12:20:00; ;417,159027;17,498446;28,849417; ; ; ;0,08337;0,091586;0,080732
15.08.2021;12:30:00; ;417,198547;16,536652;26,185625; ; ; ;0,130878;0,13467;0,115942
15.08.2021;12:40:00; ;417,039856;16,74921;16,840225; ; ; ;0,140227;0,134293;0,125866
15.08.2021;12:50:00; ;415,736298;19,521511;13,826257; ; ; ;0,133036;0,140104;0,123536
15.08.2021;13:00:00; ;415,312836;13,132539;19,539261; ; ; ;0,091264;0,089519;0,091283
15.08.2021;13:10:00; ;414,339905;19,936964;21,836405; ; ; ;0,108909;0,110138;0,108086
15.08.2021;13:20:00; ;415,355499;14,912507;22,257519; ; ; ;0,167795;0,167942;0,158587
15.08.2021;13:30:00; ;415,965179;10,303891;19,604053; ; ; ;0,165074;0,170019;0,177045
15.08.2021;13:40:00; ;417,552124;18,638597;10,149471; ; ; ;0,123556;0,123836;0,129964
15.08.2021;13:50:00; ;417,458252;17,511398;13,608061; ; ; ;0,084427;0,096125;0,083734
15.08.2021;14:00:00; ;417,331085;18,356089;11,052961;0,126468;0,124899;0,123283;0,156402;0,156572;0,160863
15.08.2021;14:10:00; ;416,711151;15,902648;11,527561; ; ; ;0,130989;0,131123;0,145204
15.08.2021;14:20:00; ;416,888855;13,242763;9,168839; ; ; ;0,114724;0,122968;0,118212
15.08.2021;14:30:00; ;417,263458;17,498562;12,311771; ; ; ;0,844742;0,216668;0,259022
15.08.2021;14:40:00; ;417,342682;15,629138;9,684229; ; ; ;0,083023;0,092078;0,093973
15.08.2021;14:50:00; ;417,493286;16,681772;11,684958; ; ; ;0,099983;0,109681;0,107107
15.08.2021;15:00:00; ;418,506073;10,691755;7,39021; ; ; ;0,128913;0,124802;0,129886
15.08.2021;15:10:00; ;418,863617;7,968647;12,989585; ; ; ;0,128538;0,136829;0,14187
15.08.2021;15:20:00; ;419,839813;12,429825;14,051377; ; ; ;0,10706;0,107113;0,096611
15.08.2021;15:30:00; ;420,027344;16,690804;9,791895; ; ; ;0,076507;0,079193;0,080228
15.08.2021;15:40:00; ;419,753418;17,940044;6,670153; ; ; ;0,10106;0,106647;0,106619
15.08.2021;15:50:00; ;419,302521;15,544338;8,544086; ; ; ;0,133597;0,147147;0,134944
15.08.2021;16:00:00; ;419,730743;14,140656;12,911745;0,271301;0,1242;0,29437;0,104889;0,119472;0,115923
15.08.2021;16:10:00; ;419,518677;14,792614;9,226281; ; ; ;0,088388;0,097905;0,092548
15.08.2021;16:20:00; ;418,339691;13,870689;10,474953; ; ; ;0,081839;0,127931;0,092956
15.08.2021;16:30:00; ;418,207489;11,087772;9,605732; ; ; ;0,12416;0,136481;0,128404
15.08.2021;16:40:00; ;417,331238;12,366774;8,423269; ; ; ;0,12162;0,123625;0,122087
15.08.2021;16:50:00; ;417,345276;25,134142;17,224815; ; ; ;0,188977;0,194364;0,178779
15.08.2021;17:00:00; ;417,898621;8,85191;8,043674; ; ; ;0,071988;0,082602;0,080933
15.08.2021;17:10:00; ;417,614746;11,531622;9,115393; ; ; ;0,331087;0,220714;0,310009
15.08.2021;17:20:00; ;417,854553;18,36392;9,098665; ; ; ;0,160839;0,15759;0,152523
15.08.2021;17:30:00; ;417,529633;12,354941;11,262007; ; ; ;0,104346;0,11129;0,094386
15.08.2021;17:40:00; ;417,018066;25,852467;30,384401; ; ; ;0,143799;0,140732;0,140833
15.08.2021;17:50:00; ;416,951416;22,329254;25,253897; ; ; ;0,075258;0,078343;0,082903
15.08.2021;18:00:00; ;416,782593;20,024036;15,798982;0,150541;0,145249;0,177094;0,0761;0,09556;0,076638
15.08.2021;18:10:00; ;415,624115;21,803501;13,799477; ; ; ;0,34942;0,41026;0,291108
15.08.2021;18:20:00; ;415,005981;27,601723;20,332722; ; ; ;0,130481;0,129834;0,136329
15.08.2021;18:30:00; ;414,523743;29,745813;25,802174; ; ; ;0,083907;0,084609;0,095309
15.08.2021;18:40:00; ;413,60849;24,934534;24,669868; ; ; ;0,09612;0,096956;0,096422
15.08.2021;18:50:00; ;413,375732;29,528587;19,129217; ; ; ;0,156303;0,164041;0,158965
