Date;Time;Flagging;'THD12_[%]';'THD23_[%]';'THD31_[%]';'H1_UL1_[%]';'H1_UL2_[%]';'H1_UL3_[%]';'H2_UL1_[%]';'H2_UL2_[%]';'H4_UL2_[%]';'H4_UL3_[%]';'H5_UL1_[%]';'H5_UL2_[%]';'H5_UL3_[%]';'H6_UL1_[%]';'H6_UL2_[%]';'H6_UL3_[%]';'H7_UL1_[%]'
16.08.2021;04:40:00; ;1,975292;1,993034;2,101789;100;100;100;0,020169;0,024701;0,023872;0,024239;1,831941;1,804739;1,900579;0,007987;0,01189;0,008806;0,817897
16.08.2021;04:50:00; ;2,021914;2,054482;2,144497;100;100;100;0,020453;0,026054;0,02325;0,027084;1,852157;1,847912;1,936253;0,010097;0,011163;0,006919;0,864212
16.08.2021;05:00:00; ;2,083242;2,107696;2,210264;100;100;100;0,019401;0,026722;0,022888;0,028547;1,901383;1,873051;1,971226;0,01109;0,011703;0,006934;0,9484
16.08.2021;05:10:00; ;2,197704;2,231483;2,304339;100;100;100;0,017347;0,020947;0,02144;0,036024;1,993495;1,986542;2,061219;0,011809;0,011194;0,008969;0,986051
16.08.2021;05:20:00; ;2,143643;2,192471;2,282398;100;100;100;0,016352;0,019025;0,019391;0,022171;1,920289;1,891694;1,982911;0,009358;0,011058;0,010317;1,053153
16.08.2021;05:30:00; ;2,17287;2,222303;2,359161;100;100;100;0,015497;0,019211;0,016579;0,017642;1,954937;1,883975;2,008908;0,00683;0,009709;0,010038;1,11635
16.08.2021;05:40:00; ;2,283416;2,334862;2,476584;100;100;100;0,019614;0,025424;0,022922;0,023949;2,120829;2,052529;2,186819;0,010067;0,01072;0,009689;1,034438
16.08.2021;05:50:00; ;2,126812;2,168328;2,233712;100;100;100;0,021097;0,023771;0,023238;0,018551;1,921995;1,919463;1,987098;0,015081;0,009355;0,016381;0,949475
16.08.2021;06:00:00; ;2,109759;2,166107;2,221009;100;100;100;0,025831;0,028964;0,018589;0,013838;1,86882;1,859403;1,892181;0,019371;0,011569;0,026135;1,025736
16.08.2021;06:10:00; ;2,356087;2,441612;2,448857;100;100;100;0,022571;0,030747;0,025993;0,018004;2,025157;2,05717;2,092333;0,018636;0,019293;0,047092;1,212392
16.08.2021;06:20:00; ;2,38977;2,525045;2,496781;100;100;100;0,019804;0,028923;0,02571;0,024723;2,069179;2,084425;2,152077;0,022243;0,018912;0,045067;1,188232
16.08.2021;06:30:00; ;2,337263;2,397481;2,431286;100;100;100;0,020863;0,029275;0,021905;0,019254;2,086343;2,036841;2,11591;0,021741;0,018367;0,039847;1,100041
16.08.2021;06:40:00; ;2,504099;2,591551;2,578619;100;100;100;0,020738;0,024604;0,021436;0,020275;2,222006;2,236239;2,31295;0,022013;0,020556;0,041312;1,094927
16.08.2021;06:50:00; ;2,482773;2,574577;2,591458;100;100;100;0,020296;0,022103;0,020083;0,023593;2,214755;2,219638;2,286642;0,024735;0,019328;0,035416;1,12749
16.08.2021;07:00:00; ;2,625682;2,67137;2,658552;100;100;100;0,017438;0,018337;0,017602;0,024433;2,348914;2,387215;2,414478;0,017196;0,023188;0,032508;1,117377
16.08.2021;07:10:00; ;2,716975;2,710118;2,733952;100;100;100;0,01776;0,020542;0,019155;0,02457;2,514477;2,441498;2,49076;0,014011;0,026784;0,031144;1,024693
16.08.2021;07:20:00; ;2,671487;2,662407;2,650092;100;100;100;0,0181;0,017801;0,022698;0,022507;2,423782;2,388086;2,402196;0,015716;0,026832;0,025385;1,03896
16.08.2021;07:30:00; ;2,788258;2,829267;2,799328;100;100;100;0,019342;0,01351;0,018082;0,028101;2,577123;2,561749;2,608644;0,014595;0,018021;0,020256;1,005753
16.08.2021;07:40:00; ;2,758168;2,851927;2,880956;100;100;100;0,019392;0,017938;0,022227;0,032329;2,62419;2,547488;2,670185;0,019469;0,028756;0,027333;0,991938
16.08.2021;07:50:00; ;2,77163;2,867042;2,896297;100;100;100;0,019028;0,014345;0,016216;0,029359;2,624704;2,563667;2,671807;0,015358;0,023108;0,023509;1,016514
16.08.2021;08:00:00; ;2,691895;2,787573;2,802251;100;100;100;0,018613;0,015364;0,01418;0,034099;2,541929;2,499664;2,598153;0,013063;0,029602;0,029075;0,982106
16.08.2021;08:10:00; ;2,680306;2,769504;2,706436;100;100;100;0,018402;0,0154;0,017303;0,029836;2,487548;2,534155;2,590754;0,014439;0,030495;0,031056;0,87159
16.08.2021;08:20:00; ;2,599595;2,676841;2,588126;100;100;100;0,0188;0,014761;0,025448;0,024956;2,39273;2,474747;2,48779;0,015427;0,027595;0,026719;0,829709
16.08.2021;08:30:00; ;2,648414;2,712491;2,665087;100;100;100;0,017968;0,015455;0,019083;0,031018;2,444082;2,496652;2,557161;0,013437;0,031137;0,04795;0,872604
16.08.2021;08:40:00; ;2,575092;2,560605;2,549551;100;100;100;0,018308;0,014055;0,014937;0,028937;2,372324;2,367553;2,395263;0,010677;0,025584;0,047844;0,868583
16.08.2021;08:50:00; ;2,527734;2,499644;2,501674;100;100;100;0,023466;0,019323;0,036057;0,023207;2,319396;2,322197;2,346254;0,021981;0,043659;0,033834;0,838216
16.08.2021;09:00:00; ;2,528173;2,531558;2,548697;100;100;100;0,017648;0,014951;0,021581;0,027649;2,354998;2,31427;2,393981;0,012479;0,022553;0,034569;0,858232
16.08.2021;09:10:00; ;2,596;2,54681;2,55949;100;100;100;0,018644;0,014295;0,014858;0,025401;2,399034;2,349125;2,384259;0,010581;0,020084;0,039459;0,90843
16.08.2021;09:20:00; ;2,56004;2,495415;2,539386;100;100;100;0,017204;0,014727;0,014286;0,030224;2,354833;2,302447;2,33903;0,011173;0,022539;0,030414;0,934506
16.08.2021;09:30:00; ;2,513178;2,4987;2,504875;100;100;100;0,019991;0,015925;0,017029;0,020519;2,308464;2,289889;2,313626;0,011563;0,017299;0,02472;0,932229
16.08.2021;09:40:00; ;2,452428;2,464503;2,476338;100;100;100;0,019116;0,020687;0,018713;0,015779;2,258343;2,249537;2,291853;0,010076;0,017468;0,017903;0,930663
16.08.2021;09:50:00; ;2,371889;2,379712;2,396213;100;100;100;0,019649;0,019287;0,015174;0,017984;2,149848;2,157481;2,217493;0,010034;0,016705;0,019207;0,930657
16.08.2021;10:00:00; ;2,370264;2,365684;2,408653;100;100;100;0,019246;0,019826;0,014766;0,018307;2,135262;2,139291;2,200719;0,009949;0,015997;0,017734;0,957283
16.08.2021;10:10:00; ;2,435056;2,461302;2,495764;100;100;100;0,024597;0,026576;0,027378;0,024951;2,16723;2,187685;2,275706;0,01574;0,02785;0,021798;1,045914
16.08.2021;10:20:00; ;2,466002;2,477115;2,53172;100;100;100;0,021891;0,020916;0,013061;0,019956;2,202343;2,205505;2,28363;0,01169;0,015338;0,020092;1,073285
16.08.2021;10:30:00; ;2,42202;2,483042;2,456172;100;100;100;0,019464;0,020873;0,012105;0,025714;2,14701;2,206868;2,270306;0,010898;0,018224;0,025216;0,967616
16.08.2021;10:40:00; ;2,53254;2,49907;2,483466;100;100;100;0,020062;0,018292;0,011979;0,023095;2,296186;2,313731;2,302991;0,010537;0,016655;0,021601;0,904727
16.08.2021;10:50:00; ;2,393949;2,417852;2,422473;100;100;100;0,020399;0,017934;0,010485;0,025745;2,141508;2,155243;2,212701;0,013664;0,018534;0,029057;1,00195
16.08.2021;11:00:00; ;2,300511;2,409786;2,4031;100;100;100;0,020719;0,018952;0,020426;0,023056;2,045349;2,065207;2,217997;0,013954;0,025285;0,026139;1,006543
16.08.2021;11:10:00; ;2,334093;2,40618;2,388518;100;100;100;0,021167;0,032093;0,041718;0,029341;2,085366;2,1193;2,208574;0,013387;0,03735;0,029026;0,916817
16.08.2021;11:20:00; ;2,31636;2,374744;2,378353;100;100;100;0,021407;0,018141;0,012156;0,027096;2,014627;2,040918;2,163257;0,009726;0,016613;0,027205;1,042693
16.08.2021;11:30:00; ;2,284182;2,342901;2,332713;100;100;100;0,021951;0,017923;0,013563;0,031146;1,941959;2,028944;2,125223;0,009844;0,02099;0,033407;1,067603
16.08.2021;11:40:00; ;2,339567;2,36546;2,367762;100;100;100;0,020858;0,017965;0,012713;0,040846;1,990663;2,091883;2,162942;0,009383;0,029491;0,042992;1,084461
16.08.2021;11:50:00; ;2,338438;2,362898;2,388342;100;100;100;0,02278;0,017085;0,011275;0,043006;2,022606;2,081611;2,1984;0,011662;0,028132;0,045705;1,073122
16.08.2021;12:00:00; ;2,317658;2,395902;2,411084;100;100;100;0,024437;0,016859;0,010504;0,040048;2,052815;2,092237;2,23186;0,012922;0,022687;0,041434;1,013731
16.08.2021;12:10:00; ;2,233867;2,255518;2,369001;100;100;100;0,024637;0,017778;0,010686;0,030239;2,034586;1,965883;2,150692;0,009954;0,016286;0,02903;0,951219
16.08.2021;12:20:00; ;2,251507;2,309717;2,341669;100;100;100;0,024354;0,018556;0,011227;0,027157;2,022125;2,046473;2,157456;0,011326;0,016083;0,027544;0,920051
16.08.2021;12:30:00; ;2,313332;2,386934;2,372187;100;100;100;0,024547;0,017504;0,011038;0,022961;2,05292;2,095237;2,196233;0,010766;0,015773;0,02211;0,955948
16.08.2021;12:40:00; ;2,421335;2,500361;2,461974;100;100;100;0,026146;0,018699;0,013692;0,02883;2,111611;2,198017;2,30725;0,014359;0,019769;0,029181;1,028728
16.08.2021;12:50:00; ;2,380945;2,411942;2,489487;100;100;100;0,025109;0,016338;0,01294;0,027789;2,167718;2,12652;2,276781;0,014924;0,017653;0,027888;1,002391
16.08.2021;13:00:00; ;2,552775;2,586679;2,591463;100;100;100;0,024841;0,015482;0,012497;0,026908;2,403276;2,408949;2,443037;0,018236;0,018378;0,03008;0,813173
16.08.2021;13:10:00; ;2,547294;2,583322;2,578638;100;100;100;0,026656;0,016629;0,013223;0,028686;2,40813;2,392969;2,434883;0,020067;0,016325;0,034108;0,776909
16.08.2021;13:20:00; ;2,373043;2,43653;2,431674;100;100;100;0,028586;0,016275;0,011371;0,029597;2,179232;2,159244;2,224942;0,017582;0,014984;0,032494;0,894554
16.08.2021;13:30:00; ;2,411841;2,476629;2,467633;100;100;100;0,027291;0,017886;0,011997;0,030507;2,135637;2,14766;2,271391;0,012288;0,015389;0,032734;1,010453
16.08.2021;13:40:00; ;2,468152;2,523437;2,524978;100;100;100;0,022394;0,016268;0,011444;0,026396;2,197718;2,199426;2,325726;0,012535;0,016022;0,025909;1,017142
16.08.2021;13:50:00; ;2,446725;2,504205;2,480687;100;100;100;0,022305;0,017962;0,012692;0,027323;2,220144;2,213223;2,288956;0,018448;0,014022;0,033268;0,919876
16.08.2021;14:00:00; ;2,29885;2,347529;2,390677;100;100;100;0,024695;0,017809;0,013819;0,029984;2,033433;1,992201;2,125297;0,021102;0,016205;0,037129;1,064572
16.08.2021;14:10:00; ;2,392715;2,43846;2,53449;100;100;100;0,033512;0,020591;0,013409;0,02869;2,213684;2,128266;2,293636;0,034923;0,02002;0,037417;1,018544
16.08.2021;14:20:00; ;2,43487;2,499149;2,48367;100;100;100;0,02066;0,017649;0,011981;0,024124;2,255729;2,248834;2,30081;0,017692;0,020534;0,029989;0,871876
16.08.2021;14:30:00; ;2,337005;2,408028;2,419994;100;100;100;0,021422;0,018484;0,012792;0,030747;2,156871;2,131901;2,211454;0,018097;0,025166;0,037267;0,924885
16.08.2021;14:40:00; ;2,062897;2,100731;2,128043;100;100;100;0,023254;0,014618;0,010337;0,012536;1,879831;1,897201;1,967813;0,010222;0,013451;0,014906;0,838909
16.08.2021;14:50:00; ;1,93784;2,032392;2,029204;100;100;100;0,02469;0,018103;0,015896;0,013727;1,680995;1,727913;1,874939;0,010509;0,018126;0,015356;0,916154
16.08.2021;15:00:00; ;1,873929;1,997138;1,968098;100;100;100;0,022942;0,016777;0,010074;0,011383;1,640543;1,701913;1,847171;0,010491;0,011252;0,012408;0,83713
16.08.2021;15:10:00; ;1,922146;2,027043;2,035296;100;100;100;0,024662;0,015666;0,010795;0,011739;1,694514;1,733886;1,887419;0,010969;0,012283;0,012549;0,860967
16.08.2021;15:20:00; ;1,973305;2,039391;2,080529;100;100;100;0,027184;0,016092;0,011869;0,013137;1,778712;1,792722;1,934201;0,011106;0,012479;0,013897;0,830116
16.08.2021;15:30:00; ;1,938439;1,960784;1,958038;100;100;100;0,024623;0,014487;0,01034;0,011641;1,711769;1,761684;1,819511;0,011362;0,013196;0,011937;0,795153
16.08.2021;15:40:00; ;1,99275;2,023395;1,989106;100;100;100;0,023069;0,014506;0,011146;0,011134;1,752298;1,841134;1,86438;0,010062;0,014911;0,012248;0,792063
16.08.2021;15:50:00; ;1,944904;2,018555;1,999834;100;100;100;0,019418;0,01496;0,009878;0,010848;1,72202;1,79795;1,893614;0,007908;0,014929;0,012711;0,798206
16.08.2021;16:00:00; ;1,936979;1,98974;1,967048;100;100;100;0,018891;0,014014;0,009335;0,009218;1,724684;1,781632;1,865822;0,008862;0,014704;0,01072;0,772549
16.08.2021;16:10:00; ;1,967591;2,042375;2,0122;100;100;100;0,018015;0,015413;0,009705;0,00933;1,772799;1,826102;1,912029;0,008621;0,014155;0,010014;0,776868
16.08.2021;16:20:00; ;1,997716;2,074337;2,059593;100;100;100;0,017681;0,014241;0,011571;0,010691;1,822678;1,852587;1,960172;0,008323;0,012462;0,012301;0,773587
16.08.2021;16:30:00; ;2,008321;2,097391;2,104158;100;100;100;0,017872;0,014212;0,013618;0,012759;1,870943;1,878233;1,998972;0,010595;0,014574;0,015689;0,741361
16.08.2021;16:40:00; ;1,968386;2,061384;2,038705;100;100;100;0,017272;0,014744;0,014642;0,012118;1,823259;1,860473;1,927788;0,009037;0,013624;0,017264;0,729711
16.08.2021;16:50:00; ;1,983844;2,050405;2,042196;100;100;100;0,019094;0,016636;0,013873;0,010647;1,824802;1,836154;1,915938;0,010045;0,013589;0,018535;0,754108
16.08.2021;17:00:00; ;2,019011;2,056005;2,049669;100;100;100;0,019824;0,017018;0,014282;0,010463;1,846707;1,86217;1,909995;0,007568;0,010664;0,014214;0,775267
16.08.2021;17:10:00; ;2,070637;2,115382;2,130534;100;100;100;0,04486;0,015715;0,019294;0,010362;1,920702;1,898356;1,965211;0,045982;0,016509;0,018157;0,795357
16.08.2021;17:20:00; ;2,041446;2,122132;2,119864;100;100;100;0,020057;0,017275;0,014687;0,01026;1,864359;1,9002;1,970593;0,008645;0,010441;0,01234;0,816254
16.08.2021;17:30:00; ;1,990615;2,056046;2,083793;100;100;100;0,01937;0,0158;0,015969;0,010559;1,828463;1,862147;1,914868;0,007598;0,011872;0,013829;0,796301
16.08.2021;17:40:00; ;1,940659;2,018447;2,003672;100;100;100;0,01838;0,017332;0,015491;0,009273;1,802046;1,881284;1,880821;0,006024;0,009131;0,011819;0,675422
16.08.2021;17:50:00; ;1,964679;2,031337;2,031832;100;100;100;0,019162;0,014961;0,015799;0,008698;1,813205;1,889458;1,885712;0,006925;0,012093;0,011956;0,706661
16.08.2021;18:00:00; ;1,935857;1,959245;1,986634;100;100;100;0,017623;0,016259;0,016923;0,010365;1,779676;1,848143;1,81029;0,010284;0,013113;0,011713;0,711812
16.08.2021;18:10:00; ;1,943954;1,963321;1,981475;100;100;100;0,01535;0,012198;0,015461;0,008626;1,775827;1,876417;1,822822;0,013321;0,015023;0,012479;0,691788
16.08.2021;18:20:00; ;1,920878;1,974083;1,984638;100;100;100;0,014386;0,012583;0,014329;0,010492;1,776124;1,848663;1,817896;0,01861;0,020392;0,009068;0,69158
16.08.2021;18:30:00; ;2,056426;2,046532;2,094301;100;100;100;0,016262;0,014513;0,013899;0,010964;1,923368;1,962875;1,914145;0,018611;0,017793;0,008793;0,677327
16.08.2021;18:40:00; ;2,073179;2,105385;2,138021;100;100;100;0,015498;0,016644;0,016469;0,00963;1,951857;1,991235;1,969298;0,021983;0,023915;0,007206;0,683028
16.08.2021;18:50:00; ;2,002123;2,060716;2,095636;100;100;100;0,014527;0,015253;0,017771;0,008117;1,882451;1,937096;1,922441;0,021839;0,023308;0,009476;0,684266
16.08.2021;19:00:00; ;1,945229;2,002141;2,063851;100;100;100;0,015862;0,014467;0,012446;0,009611;1,860294;1,882193;1,88936;0,016211;0,017683;0,011291;0,645549
16.08.2021;19:10:00; ;1,864323;1,875275;1,937325;100;100;100;0,01855;0,014849;0,01257;0,009597;1,77;1,80228;1,751421;0,014967;0,015384;0,012786;0,62124
16.08.2021;19:20:00; ;1,897388;1,887585;1,952572;100;100;100;0,019481;0,015004;0,019095;0,008718;1,798189;1,835268;1,76979;0,010645;0,014316;0,013893;0,614434
16.08.2021;19:30:00; ;1,958363;1,907944;2,017429;100;100;100;0,016854;0,014291;0,012901;0,008295;1,880495;1,876547;1,817352;0,010175;0,011734;0,012242;0,608673
16.08.2021;19:40:00; ;1,993071;2,017093;2,108701;100;100;100;0,01598;0,015175;0,010899;0,008411;1,942847;1,924631;1,972237;0,010277;0,010631;0,013046;0,562638
16.08.2021;19:50:00; ;1,987603;2,022054;2,109921;100;100;100;0,016337;0,012358;0,009799;0,008825;1,95096;1,928641;1,967899;0,006931;0,008599;0,014579;0,555018
16.08.2021;20:00:00; ;2,095321;2,125536;2,220066;100;100;100;0,016411;0,013717;0,010021;0,00765;2,070766;2,047227;2,089519;0,005922;0,009868;0,020452;0,537569
16.08.2021;20:10:00; ;2,201074;2,22888;2,32924;100;100;100;0,018711;0,012005;0,009739;0,008635;2,188147;2,162796;2,200685;0,006392;0,00968;0,017355;0,526015
16.08.2021;20:20:00; ;2,328773;2,378333;2,449105;100;100;100;0,01836;0,010822;0,009091;0,008854;2,304098;2,345378;2,358202;0,006865;0,008688;0,009867;0,428949
16.08.2021;20:30:00; ;2,355911;2,399267;2,510152;100;100;100;0,020381;0,010905;0,01201;0,008492;2,355337;2,361249;2,416017;0,005945;0,009421;0,014425;0,428051
16.08.2021;20:40:00; ;2,310807;2,389412;2,499906;100;100;100;0,019585;0,011693;0,011208;0,011385;2,294502;2,332427;2,424998;0,006222;0,008626;0,012318;0,436522
16.08.2021;20:50:00; ;2,273823;2,413553;2,528697;100;100;100;0,017499;0,013821;0,012185;0,008568;2,288759;2,299591;2,468629;0,00505;0,01053;0,013491;0,453803
16.08.2021;21:00:00; ;2,337392;2,437586;2,547493;100;100;100;0,01756;0,014657;0,011578;0,009019;2,343294;2,348922;2,479178;0,008455;0,00995;0,01432;0,457416
16.08.2021;21:10:00; ;2,38305;2,451562;2,566004;100;100;100;0,021694;0,013693;0,011824;0,008981;2,372214;2,39132;2,493376;0,011685;0,010889;0,014204;0,435357
16.08.2021;21:20:00; ;2,395435;2,473995;2,591851;100;100;100;0,023751;0,015334;0,011102;0,010214;2,388928;2,389634;2,528981;0,012707;0,012904;0,016488;0,442103
16.08.2021;21:30:00; ;2,381201;2,469993;2,588096;100;100;100;0,02578;0,016179;0,011634;0,010565;2,373273;2,383635;2,539245;0,0152;0,011172;0,016241;0,43033
16.08.2021;21:40:00; ;2,439271;2,495702;2,651544;100;100;100;0,022131;0,015549;0,013374;0,011447;2,45183;2,422618;2,583867;0,013624;0,011372;0,0163;0,41597
16.08.2021;21:50:00; ;2,397765;2,450356;2,579511;100;100;100;0,023292;0,015107;0,016018;0,01357;2,374472;2,374656;2,51595;0,015477;0,015088;0,015728;0,498608
16.08.2021;22:00:00; ;2,390351;2,444762;2,569499;100;100;100;0,020051;0,013207;0,017361;0,014992;2,368792;2,3673;2,497469;0,009638;0,014153;0,018929;0,506792
16.08.2021;22:10:00; ;2,581099;2,628484;2,794979;100;100;100;0,023276;0,020559;0,020714;0,020242;2,5904;2,541748;2,702657;0,01016;0,012647;0,020535;0,543127
16.08.2021;22:20:00; ;2,537874;2,569113;2,733463;100;100;100;0,01931;0,017578;0,016721;0,017435;2,520816;2,477912;2,633476;0,008539;0,013153;0,020569;0,598993
16.08.2021;22:30:00; ;2,54831;2,558337;2,726856;100;100;100;0,018087;0,021131;0,020887;0,016965;2,522974;2,465819;2,610057;0,009071;0,014181;0,01572;0,632264
16.08.2021;22:40:00; ;2,601058;2,62443;2,785937;100;100;100;0,016196;0,0203;0,018993;0,016385;2,58089;2,519372;2,682986;0,007458;0,010349;0,015778;0,624932
16.08.2021;22:50:00; ;2,532671;2,544082;2,723953;100;100;100;0,01543;0,018987;0,018058;0,015014;2,489556;2,437715;2,615492;0,007133;0,010818;0,013523;0,662462
16.08.2021;23:00:00; ;2,545468;2,561902;2,736544;100;100;100;0,014197;0,019572;0,017579;0,015686;2,508547;2,459111;2,632321;0,008502;0,008927;0,01094;0,646873
16.08.2021;23:10:00; ;2,536205;2,575649;2,731277;100;100;100;0,013814;0,020571;0,019394;0,014068;2,512915;2,475502;2,634505;0,007943;0,009684;0,010288;0,613105
16.08.2021;23:20:00; ;2,486388;2,531928;2,691724;100;100;100;0,01565;0,021308;0,022062;0,017555;2,468469;2,409553;2,579982;0,010038;0,01081;0,010995;0,644064
16.08.2021;23:30:00; ;2,508968;2,584279;2,751171;100;100;100;0,017062;0,021179;0,020337;0,020575;2,503386;2,421867;2,653651;0,009285;0,00869;0,008752;0,651248
16.08.2021;23:40:00; ;2,547866;2,58703;2,778848;100;100;100;0,014095;0,019504;0,018791;0,015065;2,54456;2,442244;2,677346;0,006724;0,008;0,01016;0,643384
16.08.2021;23:50:00; ;2,556912;2,592691;2,792559;100;100;100;0,013569;0,018549;0,017789;0,016486;2,542423;2,449302;2,67876;0,006643;0,007422;0,011354;0,674915
17.08.2021;00:00:00; ;2,553514;2,606329;2,786568;100;100;100;0,014898;0,019874;0,017752;0,018121;2,530384;2,461777;2,686202;0,006765;0,00621;0,009662;0,645042
17.08.2021;00:10:00; ;2,476615;2,530935;2,691362;100;100;100;0,01512;0,019662;0,018432;0,018507;2,42375;2,381609;2,570971;0,006332;0,007302;0,006922;0,694762
17.08.2021;00:20:00; ;2,363276;2,430288;2,574467;100;100;100;0,014762;0,018152;0,018443;0,017897;2,288128;2,260625;2,440549;0,006937;0,008391;0,007279;0,744033
17.08.2021;00:30:00; ;2,349819;2,431938;2,574001;100;100;100;0,013833;0,017505;0,020169;0,017548;2,286862;2,249397;2,437068;0,007932;0,01094;0,008323;0,746316
17.08.2021;00:40:00; ;2,428065;2,511188;2,640307;100;100;100;0,014475;0,018001;0,02062;0,021466;2,367173;2,337283;2,518179;0,009038;0,011716;0,007341;0,713494
17.08.2021;00:50:00; ;2,351327;2,434847;2,589449;100;100;100;0,015871;0,017456;0,019337;0,020149;2,303574;2,261639;2,453042;0,009553;0,011207;0,007596;0,709267
17.08.2021;01:00:00; ;2,297216;2,364506;2,541858;100;100;100;0,015493;0,019864;0,020885;0,021887;2,25686;2,184507;2,38592;0,008066;0,010235;0,007761;0,722704
17.08.2021;01:10:00; ;2,331594;2,399198;2,563216;100;100;100;0,014749;0,01673;0,020453;0,020537;2,283532;2,231543;2,411035;0,0073;0,009193;0,006887;0,717291
17.08.2021;01:20:00; ;2,316697;2,349619;2,505752;100;100;100;0,016629;0,018075;0,020273;0,022325;2,235294;2,200953;2,330235;0,007309;0,00918;0,007855;0,762099
17.08.2021;01:30:00;X;2,361977;2,408654;2,552326;100;100;100;0,05642;0,045917;0,030851;0,028644;2,293148;2,255589;2,400116;0,016285;0,01719;0,018368;0,731694
17.08.2021;01:40:00;X;1,585814;1,622422;1,662805;48,00246;48,00246;47,969017;0,774437;0,751742;0,351246;0,152951;1,094353;1,07892;1,128113;0,227168;0,225401;0,060856;0,37895
17.08.2021;01:50:00;X;1,756052;1,5818;1,261551;16,533255;16,533255;16,533255;1,020028;0,886157;0,30975;0,958678;0,376983;0,347749;0,985024;0,231512;0,156198;0,881969;0,184157
17.08.2021;02:00:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2021;02:10:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2021;02:20:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2021;02:30:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2021;02:40:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2021;02:50:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2021;03:00:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2021;03:10:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2021;03:20:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2021;05:20:00; ;2,299481;2,327641;2,435374;100;100;100;0,016903;0,020909;0,015481;0,01519;2,243038;2,204772;2,290835;0,006621;0,006055;0,007992;0,660829
17.08.2021;05:30:00; ;2,330737;2,394363;2,474494;100;100;100;0,014756;0,020748;0,018607;0,012733;2,270915;2,255117;2,337267;0,008869;0,005455;0,006699;0,681652
17.08.2021;05:40:00; ;2,430001;2,464783;2,569314;100;100;100;0,016303;0,021153;0,016984;0,013865;2,389395;2,352355;2,426071;0,007353;0,006317;0,00879;0,643018
17.08.2021;05:50:00; ;2,320026;2,367724;2,482663;100;100;100;0,017026;0,02247;0,019473;0,014797;2,27588;2,234241;2,332878;0,00874;0,007377;0,009532;0,668151
17.08.2021;06:00:00; ;2,567572;2,601071;2,71883;100;100;100;0,0176;0,023647;0,019734;0,025227;2,502643;2,466889;2,555145;0,011885;0,010467;0,020899;0,731483
17.08.2021;06:10:00; ;2,836179;2,877448;2,973858;100;100;100;0,017987;0,022686;0,018943;0,037177;2,738914;2,713603;2,793145;0,014222;0,014184;0,036982;0,834736
17.08.2021;06:20:00; ;2,780131;2,869139;2,915799;100;100;100;0,016933;0,021751;0,016348;0,037804;2,616662;2,625695;2,718154;0,023888;0,0137;0,04467;0,952977
17.08.2021;06:30:00; ;2,451028;2,544987;2,532526;100;100;100;0,015678;0,019624;0,01541;0,034724;2,25258;2,283666;2,355809;0,024965;0,01528;0,042906;0,887423
17.08.2021;06:40:00; ;2,465125;2,555759;2,609921;100;100;100;0,013153;0,018016;0,013804;0,034395;2,346715;2,290602;2,42978;0,02709;0,015141;0,036252;0,790613
17.08.2021;06:50:00; ;2,543319;2,622835;2,692915;100;100;100;0,016276;0,015754;0,016164;0,032004;2,414282;2,32238;2,46541;0,024267;0,01684;0,037041;0,874697
17.08.2021;07:00:00; ;2,470111;2,5386;2,574309;100;100;100;0,01626;0,016644;0,02442;0,038112;2,31579;2,260828;2,341166;0,023007;0,022311;0,038136;0,869626
17.08.2021;07:10:00; ;2,496545;2,532126;2,59623;100;100;100;0,014815;0,015884;0,014302;0,031474;2,36976;2,302287;2,373884;0,018917;0,013224;0,041489;0,825707
17.08.2021;07:20:00; ;2,497553;2,555816;2,626112;100;100;100;0,01448;0,016315;0,01535;0,035691;2,389262;2,310843;2,431765;0,01966;0,013004;0,041136;0,817735
17.08.2021;07:30:00; ;2,527469;2,508487;2,600316;100;100;100;0,014955;0,017755;0,013734;0,032105;2,414214;2,315529;2,367154;0,021517;0,014521;0,029045;0,832173
17.08.2021;07:40:00; ;2,520062;2,480884;2,583477;100;100;100;0,016088;0,016243;0,013407;0,026447;2,407307;2,30874;2,344109;0,021718;0,014125;0,021126;0,838675
17.08.2021;07:50:00; ;2,489296;2,595682;2,566191;100;100;100;0,01666;0,012864;0,012756;0,027724;2,34681;2,318151;2,361876;0,018161;0,011985;0,023388;0,821498
17.08.2021;08:00:00;X;1,086813;1,08577;1,111619;38,421017;38,421017;38,421017;0,341432;0,251793;0,127909;0,063295;0,94667;0,950593;0,977069;0,074615;0,074962;0,04205;0,351598
17.08.2021;08:10:00;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
