Date;Time;Flagging;'U12_[V]';'U23_[V]';'U31_[V]';'U12_max_[V]';'U23_max_[V]';'U31_max_[V]';'U12_min_[V]';'U23_min_[V]';'U31_min_[V]';'IL1_[A]';'IL2_[A]';'IL3_[A]';'I_Neutral_[A]';'IL1_max_[A]';'IL2_max_[A]';'IL3_max_[A]';'I_Neutral_max_[A]';'IL1_min_[A]';'IL2_min_[A]';'IL3_min_[A]';'I_Neutral_min_[A]';'Pst_U12';'Pst_U23';'Pst_U31';'Plt_U12';'Plt_U23';'Plt_U31';'Unbalance_-_Voltage_(_Neg./Pos.)_[%]';'Unbalance_-_Current_(_Neg./Pos.)_[%]';'F_[Hz]';'P_total_min_[W]';'P_total_[W]';'P_total_[W]'_abs;'P_total_max_[W]';'S_total_min__[VA]';'S_total_[VA]';'S_total_max_[VA]';'PF_total';'PF_total'_abs;'cos(phi)';'tan(phi)';'QV_total_[Var]';'UL1_[V]';'UL2_[V]';'UL3_[V]';'UL1_max_[V]';'UL2_max_[V]';'UL3_max_[V]';'UL1_min_[V]';'UL2_min_[V]';'UL3_min_[V]';'Pst_UL1';'Pst_UL2';'Pst_UL3'
2021/08/20;14:40:00; ;413,008728;411,994110;413,068726;415,581573;416,947662;416,153656;410,298767;406,349213;409,410217;24,698072;26,653658;24,178045;14,441127;57,758385;65,107536;49,690998;18,321650;15,427448;15,322699;10,758854;3,739965;0,198389;0,204259;0,202558; ; ; ;0,168476;7,750268;49,991726;11558,547852;16787,580078;16787,580078;28321,472656;11909,691406;17131,478516;30008,951172;0,979926;0,979926;0,997257;0,074223;1247,392944;238,605347;237,950806;238,247177;240,234680;240,331711;240,662766;237,039291;235,376709;235,524200;0,197992;0,203702;0,210940
2021/08/20;14:50:00; ;413,682098;413,255554;413,836273;414,983643;414,772614;415,463135;411,913483;411,031982;411,285004;31,367426;30,374125;31,956459;8,439902;63,959522;69,364281;79,150604;17,408850;21,828928;19,529345;14,284335;1,182197;0,168616;0,169143;0,167528; ; ; ;0,082665;8,985784;50,004829;13583,968750;21215,703125;21215,703125;30656,511719;13888,288086;21603,410156;31498,253906;0,982053;0,982053;0,991336;0,132499;2813,313721;239,002274;238,589355;238,771912;239,736923;239,449265;239,743271;237,843689;237,419205;237,335815;0,167683;0,171415;0,169771
2021/08/20;15:00:00; ;414,725281;414,019867;414,230774;417,446564;419,233398;416,810852;412,422791;410,139832;411,210785;31,975889;30,644047;31,631714;4,994802;61,467312;56,666748;64,026711;16,081703;25,830153;18,200264;12,910511;0,921634;0,230058;0,235239;0,231522; ; ; ;0,100899;11,047232;50,004051;13770,550781;21219,902344;21219,902344;29316,148438;14168,089844;21618,728516;30351,841797;0,981552;0,981552;0,991660;0,129965;2759,669922;239,430206;239,184219;239,019852;240,921585;241,717682;241,549500;238,127731;237,581329;237,202087;0,227963;0,236363;0,233855
2021/08/20;15:10:00; ;415,097321;414,225220;414,602600;418,315643;417,720947;417,566742;412,535065;411,354218;411,989166;33,922935;37,286011;37,920238;4,221312;63,746189;64,277939;55,654404;13,679070;23,696690;20,914684;21,388298;1,758658;0,219963;0,228418;0,221804; ; ; ;0,121624;8,449459;50,009430;17907,386719;24928,800781;24928,800781;35531,710938;18385,947266;25299,261719;35904,617188;0,985357;0,985357;0,991816;0,128731;3210,436035;239,734161;239,208527;239,240250;241,197815;241,382767;240,938416;238,216324;237,573563;237,740265;0,217129;0,228324;0,226996
2021/08/20;15:20:00; ;414,989990;414,573303;414,793762;417,346497;418,034515;417,487335;412,917084;412,182648;412,525543;34,545048;34,106438;36,879570;3,927253;64,315598;68,674034;66,513664;12,974024;25,230055;24,731232;21,059431;1,350723;0,213468;0,223831;0,216796; ; ; ;0,057689;7,250334;49,992764;18179,689453;23955,765625;23955,765625;34232,433594;18585,496094;24423,597656;34595,710938;0,980845;0,980845;0,988030;0,156129;3742,136230;239,717209;239,251755;239,464279;241,118301;240,714325;241,758591;238,459732;237,860382;238,162277;0,211803;0,221306;0,223598
2021/08/20;15:30:00; ;415,218506;414,300659;414,594635;417,667480;416,950562;417,284454;413,089691;412,089630;412,094788;37,156162;42,246132;38,915707;3,790893;56,469078;71,273392;61,960358;12,885581;24,088224;30,772879;26,092531;0,836366;0,194248;0,201720;0,199630; ; ; ;0,130600;6,004475;50,000866;22507,542969;27189,875000;27189,875000;36366,667969;22753,775391;27504,189453;36625,585938;0,988572;0,988572;0,993876;0,111184;3024,299561;239,735184;239,295807;239,261108;241,065445;240,922699;240,776535;238,554672;238,006836;237,816177;0,195044;0,200248;0,203081
2021/08/20;15:40:00; ;414,957581;414,169952;414,744934;417,031464;416,124298;416,416382;412,450897;411,611237;412,440948;38,467506;44,736847;36,403549;3,464509;75,040764;76,616631;58,052757;11,855915;32,237690;34,455620;18,802771;0,998671;0,154202;0,166864;0,146516; ; ; ;0,113258;1,794078;49,998245;21318,583984;27484,669922;27484,669922;36623,679688;21575,275391;27970,466797;37263,820313;0,982632;0,982632;0,987550;0,159291;4380,176270;239,665161;239,116211;239,370148;240,548859;240,424576;240,294312;238,258087;237,294769;237,913895;0,145102;0,221404;0,147746
2021/08/20;15:50:00; ;415,447998;414,336029;415,080963;419,038605;417,427063;417,807678;413,335358;412,145264;411,944916;35,549816;48,123390;31,784626;4,964521;53,373650;70,959167;47,202824;10,629975;23,779011;36,674671;17,756411;1,947892;0,174801;0,185309;0,178879; ; ; ;0,157803;8,130096;50,002949;22138,919922;26743,730469;26743,730469;30286,580078;22368,531250;27117,472656;30765,130859;0,986218;0,986218;0,991450;0,131613;3521,341309;239,917297;239,154312;239,653564;241,768372;241,129532;241,258530;238,722504;237,734695;237,907089;0,174894;0,200810;0,183478
2021/08/20;16:00:00; ;416,310150;415,136200;416,152435;419,120544;418,021912;419,182678;413,888000;413,295441;414,395172;33,603134;46,412201;30,815050;4,928601;65,024971;74,457672;72,188545;12,689944;22,465309;36,082890;13,489059;1,687182;0,195819;0,208451;0,192563;0,481276;0,509667;0,500194;0,176817;9,284544;50,011086;17149,972656;25175,673828;25175,673828;33846,527344;17397,478516;25647,410156;34601,277344;0,981607;0,981607;0,988693;0,151669;3820,396240;240,454910;239,538818;240,309952;242,112671;241,250793;241,935867;239,413010;237,756531;239,190140;0,187385;0,248508;0,196991
2021/08/20;16:10:00; ;415,560577;414,765869;415,581726;417,938202;417,518860;417,378479;413,924286;413,265198;413,154144;34,674011;43,939716;34,981514;3,514660;58,797150;69,414192;66,072548;13,120940;23,671881;31,503296;13,650767;1,068486;0,165505;0,168540;0,167607; ; ; ;0,129412;3,786971;50,006302;17621,148438;25997,914063;25997,914063;35927,710938;17959,847656;26331,205078;36240,550781;0,987342;0,987342;0,993268;0,116627;3033,513916;240,033691;239,292725;240,000565;241,028183;241,004135;241,257217;238,764740;238,448090;238,966675;0,165049;0,171321;0,166564
2021/08/20;16:20:00; ;415,935944;415,039825;416,123932;419,131531;418,647858;418,777313;414,102417;412,857666;414,392212;38,581722;38,492313;31,422356;3,550677;59,134430;60,813831;56,471024;13,612901;28,650753;28,056898;15,115483;1,189538;0,180711;0,201809;0,154285; ; ; ;0,161127;5,644355;50,000393;19508,431641;25017,191406;25017,191406;32422,847656;19757,275391;25340,341797;32626,359375;0,987248;0,987248;0,994486;0,105455;2639,328857;240,389038;239,420242;240,206390;242,021851;241,512421;241,917755;239,673752;237,680954;239,280624;0,153348;0,296315;0,156731
2021/08/20;16:30:00; ;415,744507;415,372498;416,315491;418,624023;418,833466;419,878540;413,723145;412,267303;413,361542;38,896687;33,945694;25,583908;7,003415;56,625137;52,732563;40,361195;18,409979;26,590794;23,849689;13,406483;1,141040;0,212861;0,230097;0,193745; ; ; ;0,132315;12,845029;49,997574;17273,779297;22738,187500;22738,187500;29861,703125;17669,251953;23142,654297;30161,300781;0,982523;0,982523;0,992353;0,124385;2829,849854;240,282700;239,604614;240,319809;241,998627;241,480347;242,454254;238,840530;237,553360;238,655289;0,190386;0,239428;0,210163
2021/08/20;16:40:00; ;416,457428;415,395752;416,688965;420,285828;419,263550;419,561066;413,748138;412,583771;414,647522;37,239418;31,452560;30,749479;7,290885;78,132202;71,507286;65,352913;14,214475;22,455509;25,025410;15,775978;1,392475;0,217848;0,223662;0,205004; ; ; ;0,191674;12,004164;49,988266;15833,035156;22522,189453;22522,189453;33483,140625;16190,933594;23000,166016;34213,460938;0,979219;0,979219;0,987393;0,160312;3613,355469;240,778275;239,590576;240,478836;242,573227;242,074951;242,302109;239,450653;237,353546;239,281403;0,203055;0,305163;0,201255
2021/08/20;16:50:00; ;416,560669;415,893646;416,426605;419,700226;419,007202;419,386536;413,243958;412,454803;412,510773;31,804939;30,450891;24,834160;7,102938;45,832699;45,225693;46,679226;17,791174;20,355022;25,983648;10,999090;3,259578;0,205125;0,203679;0,207953; ; ; ;0,098047;10,521929;50,002689;14919,446289;19969,259766;19969,259766;27046,187500;15340,356445;20313,060547;27212,162109;0,983075;0,983075;0,992509;0,123090;2460,392578;240,533722;240,044525;240,465195;242,346771;241,882919;242,140793;238,547760;238,021286;238,254303;0,205012;0,206183;0,206649
2021/08/20;17:00:00; ;418,745270;417,332794;418,396667;422,348785;420,809265;422,164612;416,386200;414,518250;415,858856;33,634693;29,138916;19,930677;4,570587;48,650799;46,387558;33,194935;14,145669;22,048210;24,695778;9,266107;2,135643;0,179067;0,179426;0,184271; ; ; ;0,203565;16,551365;50,005669;13670,853516;18914,802734;18914,802734;24830,337891;14296,773438;19330,177734;25025,019531;0,978512;0,978512;0,989031;0,149347;2827,748047;241,815338;241,071091;241,386826;243,874130;243,241379;243,483459;240,488647;239,434601;239,870148;0,182088;0,179527;0,183331
2021/08/20;17:10:00; ;420,824310;418,707458;419,990173;424,118622;421,814209;422,917694;418,789703;416,517822;417,847443;29,078981;39,833302;19,725040;5,180721;45,572540;54,717171;38,631618;13,422723;22,549948;24,864515;9,008201;2,081775;0,177230;0,182296;0,184985; ; ; ;0,294433;13,978812;50,037117;14479,484375;20250,070313;20250,070313;26283,115234;14702,798828;20638,011719;26717,953125;0,981203;0,981203;0,989547;0,145732;2953,889648;242,967270;241,923553;242,297836;244,616989;243,931091;243,965210;241,784119;240,893539;241,041199;0,181938;0,179872;0,187161
2021/08/20;17:20:00; ;421,055908;419,442810;420,210602;425,023285;424,201233;425,360992;418,391571;417,424591;415,273315;28,583620;30,883675;20,335123;5,276539;47,730183;42,110416;34,257217;7,875947;20,778744;21,307064;9,048349;3,386849;0,199368;0,223316;0,296063; ; ; ;0,222148;13,396759;50,023052;12389,689453;18209,736328;18209,736328;24237,373047;12627,618164;18483,277344;24484,162109;0,985201;0,985201;0,995976;0,089986;1640,390503;243,053375;242,438202;242,381622;245,287064;244,404938;246,572998;240,422806;241,191452;240,577271;0,226387;0,180444;0,300683
2021/08/20;17:30:00; ;420,597229;419,775940;420,305206;422,330841;421,026062;421,730438;418,704041;417,748077;418,200287;32,575993;27,446869;22,517031;11,145206;53,577599;40,833344;36,631207;20,432352;21,117321;23,194151;8,690991;4,972804;0,159494;0,161195;0,160872; ; ; ;0,114661;19,574442;50,008827;13256,782227;18826,656250;18826,656250;25673,316406;13549,207031;19068,089844;25826,822266;0,987338;0,987338;0,996800;0,080196;1511,333618;242,875351;242,478363;242,500290;243,961548;243,323013;243,210419;241,796997;241,429276;241,150421;0,160205;0,163892;0,160738
2021/08/20;17:40:00; ;420,637482;420,113220;420,530731;421,670776;421,500824;421,767059;419,184662;418,479919;419,007355;34,039398;27,380602;18,894609;6,085409;51,997639;37,664902;34,735374;11,193668;24,048203;23,071802;10,903391;4,737220;0,143185;0,145415;0,131430; ; ; ;0,076257;23,394419;49,982857;13853,017578;18288,892578;18288,892578;27310,697266;14113,972656;18547,632813;27498,046875;0,986050;0,986050;0,997145;0,075729;1386,224487;242,856155;242,619858;242,726379;243,554153;243,506805;243,422089;241,974899;241,409332;241,860519;0,133470;0,160671;0,129651
2021/08/20;17:50:00; ;421,373169;420,619202;421,129242;422,721649;422,316315;422,366180;419,525146;418,824707;419,622437;31,863049;29,663250;15,463733;5,678033;47,113174;41,439518;33,450401;6,568332;23,779345;23,237890;11,218444;3,813303;0,120138;0,115110;0,113134; ; ; ;0,105911;27,269793;49,989872;14403,663086;17530,599609;17530,599609;24088,718750;14661,071289;17789,607422;24280,138672;0,985440;0,985440;0,997162;0,075499;1324,610474;243,206284;242,934311;243,124557;243,953949;243,898209;243,879501;242,257645;241,817200;242,139709;0,115760;0,122980;0,111842
2021/08/20;18:00:00; ;422,648224;421,412415;421,576080;424,709015;422,907501;423,935516;418,851440;417,571808;418,414337;29,566469;35,909550;26,685286;5,287440;47,192623;47,573212;38,931488;11,800701;16,891462;27,798841;17,689068;3,355722;0,177933;0,186346;0,181270;0,183806;0,192533;0,193412;0,184172;2,484243;49,989082;17225,451172;21669,216797;21669,216797;28511,035156;17447,158203;21897,259766;28658,591797;0,989586;0,989586;0,999719;0,023702;513,864929;243,830566;243,572739;243,314301;245,173126;244,403122;244,550919;241,810242;241,206726;241,466415;0,177887;0,183939;0,183892
2021/08/20;18:10:00; ;420,745697;419,745819;421,162476;425,808014;424,221222;426,406189;418,172913;417,311035;419,203064;28,574585;33,850418;17,076538;6,878070;45,345375;50,994415;28,207167;14,967732;18,129770;26,373909;12,869780;2,209278;0,242229;0,248903;0,236420; ; ; ;0,200328;19,473202;50,047539;14256,655273;18365,572266;18365,572266;25443,628906;14462,641602;18612,148438;25643,230469;0,986752;0,986752;0,999675;0,025512;468,892853;243,138458;242,320618;242,959305;246,103989;245,069504;245,825180;241,800110;240,915726;241,625534;0,236812;0,249659;0,243257
2021/08/20;18:20:00; ;419,313812;418,470581;418,882843;422,375305;422,188080;423,017670;410,122620;408,473022;408,984100;27,556601;31,205317;28,540051;4,089279;40,887768;45,573322;44,332157;14,061002;17,925455;23,247644;13,777521;2,507726;0,271510;0,280876;0,278563; ; ; ;0,116669;3,666262;50,007668;13727,783203;20180,634766;20180,634766;26330,890625;14052,240234;20440,712891;26477,238281;0,987276;0,987276;0,999957;0,009290;187,591110;242,132584;241,682968;241,724060;243,975952;243,744888;244,133362;236,974182;236,727310;235,481277;0,273087;0,275936;0,285207
2021/08/20;18:30:00; ;415,759949;415,079590;415,717499;417,379700;416,875427;417,793915;414,023407;413,603363;414,014130;24,429520;27,592478;18,992517;3,212002;42,791187;39,532780;32,392284;13,119745;18,552967;20,816992;12,904318;1,905969;0,110181;0,112201;0,110865; ; ; ;0,106549;9,617377;49,976685;13407,267578;16121,602539;16121,602539;20662,107422;13708,824219;16438,210938;20839,970703;0,980739;0,980739;0,999790;-0,020473;-330,277252;240,180023;239,516403;240,005753;241,190552;240,482224;241,122330;239,331131;238,568207;238,830994;0,111272;0,115202;0,113133
2021/08/20;18:40:00; ;415,156372;414,159943;414,758148;416,452698;415,282776;415,911224;413,630371;412,612732;413,349701;31,058916;30,450933;27,071901;8,745467;47,558655;39,299206;48,309883;17,127758;19,521803;17,072247;13,306865;2,233107;0,123083;0,125384;0,123151; ; ; ;0,140198;10,069011;49,990627;13764,718750;19914,101563;19914,101563;27647,277344;14104,038086;20177,955078;27828,501953;0,986924;0,986924;0,999971;0,007580;151,003159;239,716125;239,152756;239,400528;240,400909;239,732239;240,077316;238,720642;238,286789;238,611588;0,121963;0,123281;0,125263
2021/08/20;18:50:00; ;414,953918;414,197937;414,449738;416,901581;416,463440;416,168945;412,818176;412,382629;412,217133;37,949074;30,512186;20,928083;3,446531;61,732639;50,604149;35,022812;12,680551;28,441607;17,355614;13,986481;2,320065;0,139553;0,140440;0,137397; ; ; ;0,107327;22,818924;49,973335;14762,708984;20384,869141;20384,869141;27706,191406;15093,311523;20626,964844;27856,193359;0,988263;0,988263;0,999961;0,008866;180,806625;239,491104;239,264313;239,240738;240,480774;240,484421;240,367279;238,233887;238,105270;238,030655;0,138133;0,142887;0,136946
2021/08/20;19:00:00; ;417,919495;417,086060;417,408112;419,640778;419,040527;419,374084;416,138977;415,181549;415,403259;29,835602;28,224586;25,625164;3,588697;42,002941;48,810921;42,707714;13,030438;21,786963;17,164038;15,267848;1,640573;0,125260;0,127298;0,125550; ; ; ;0,116248;12,998099;49,981457;15853,200195;19140,777344;19140,777344;24906,351563;16175,518555;19444,363281;25121,826172;0,984387;0,984387;0,999094;0,042586;815,639343;241,283066;240,792679;241,008057;242,380447;241,826660;242,019058;240,144745;239,789200;239,942490;0,124653;0,128347;0,126190
2021/08/20;19:10:00; ;419,115143;418,240662;418,460236;420,263702;419,075287;420,059784;417,877533;417,073395;417,001862;28,570660;23,647562;28,440317;3,241486;46,663464;38,684605;41,665981;12,219408;20,624514;19,573263;16,254557;1,878891;0,109674;0,107851;0,109896; ; ; ;0,126021;17,885336;50,015503;13699,893555;18304,279297;18304,279297;23651,808594;14107,311523;18676,400391;23888,566406;0,980075;0,980075;0,999520;0,030996;567,758240;241,952148;241,510956;241,585907;242,478867;242,133591;242,484940;241,378876;240,806320;240,323318;0,111364;0,107741;0,111540
2021/08/20;19:20:00; ;418,778046;417,844299;418,737427;419,820953;418,838928;420,150879;417,272095;416,454102;416,833130;33,437862;28,243824;24,656509;3,643613;51,299477;39,394123;38,942284;10,770914;24,251554;21,005661;16,434036;2,091846;0,116456;0,116505;0,117076; ; ; ;0,146171;14,229548;50,000378;14948,904297;20011,800781;20011,800781;24882,949219;15264,457031;20319,287109;25081,591797;0,984867;0,984867;0,999416;0,034187;684,485657;241,849976;241,316010;241,618851;242,567947;241,875732;242,289322;240,804199;240,511292;240,583084;0,116850;0,117280;0,119193
2021/08/20;19:30:00; ;418,502594;417,573486;418,228424;419,681641;418,716522;419,609253;416,893555;416,148743;416,425812;31,894234;26,179867;21,370064;4,052170;48,952709;41,865372;32,771572;13,105149;20,886709;20,598133;16,146328;2,572426;0,133415;0,136472;0,134586; ; ; ;0,132126;20,380720;49,993336;14403,494141;18112,058594;18112,058594;22195,589844;14778,562500;18481,191406;22485,376953;0,980027;0,980027;0,999683;0,025176;456,305847;241,702835;241,157272;241,315491;242,493835;241,659393;242,044098;240,663101;240,231476;240,262924;0,134640;0,137834;0,138635
2021/08/20;19:40:00; ;421,238770;420,762878;421,581268;423,281281;422,669128;423,231476;418,602997;417,695282;418,865021;30,362892;26,062006;20,239437;5,505354;48,918327;42,230820;31,325817;13,364068;21,691484;18,193460;15,830727;2,039761;0,118643;0,125362;0,116646; ; ; ;0,111360;21,165510;49,989529;13872,525391;17483,007813;17483,007813;22193,318359;14259,843750;17829,119141;22462,718750;0,980587;0,980587;0,999971;-0,007577;-132,557068;243,354279;242,830948;243,346741;244,470215;244,093781;244,195190;241,831924;241,297485;241,551392;0,115684;0,125646;0,123301
2021/08/20;19:50:00; ;421,221161;421,063080;421,243042;422,294312;422,203247;422,135773;419,531342;419,816986;419,869110;34,546005;30,272787;27,920570;4,825790;50,239689;40,232323;41,059551;13,621853;25,109066;24,993530;18,647924;1,916727;0,098278;0,096670;0,094306; ; ; ;0,025938;11,219508;49,983341;18910,986328;21792,285156;21792,285156;27011,675781;19184,400391;22091,050781;27205,216797;0,986476;0,986476;0,999735;0,023015;501,801880;243,176849;243,011536;243,311691;243,722290;243,651550;243,779358;242,099808;242,174072;242,540375;0,098212;0,103242;0,093539
2021/08/20;20:00:00; ;421,122833;420,800690;420,541565;422,070465;421,992523;422,050049;381,709442;384,564667;415,604248;33,197285;28,364168;35,524742;3,446378;51,038177;38,486355;49,955486;13,306060;25,073763;19,247711;18,912647;2,395509;1,578228;1,455835;0,185218;0,166750;0,171488;0,167493;0,080803;16,046110;49,991238;15945,626953;22663,628906;22663,628906;27496,511719;16259,023438;22919,705078;27653,505859;0,988827;0,988827;0,999693;0,024771;561,705017;243,107208;242,957581;242,821777;243,687332;243,481613;243,754471;233,788116;214,157669;235,126678;0,617489;1,975504;0,517308
2021/08/20;20:10:00; ;420,433960;420,532257;420,382233;421,583984;421,531250;421,493835;418,098389;418,698853;418,504150;35,853287;23,521872;23,371813;5,910635;54,617165;40,843437;35,538513;12,571804;25,066124;18,131464;17,959986;2,300241;0,155641;0,158013;0,157774; ; ; ;0,021946;22,583815;50,010384;14730,492188;19271,568359;19271,568359;27189,808594;15008,839844;19524,095703;27334,607422;0,987066;0,987066;0,999653;0,026363;508,438385;242,822403;242,731110;242,688339;243,347107;243,401932;243,218613;241,576416;241,532608;241,622299;0,156063;0,158555;0,161772
2021/08/20;20:20:00; ;421,046173;419,968048;420,256714;422,133179;421,263733;421,279266;419,859009;418,096344;419,024231;27,457928;21,880806;29,079103;2,496857;45,457275;41,985538;39,434025;12,581749;19,957069;17,588823;17,388241;1,804323;0,089154;0,090567;0,085763; ; ; ;0,154329;18,746378;49,989967;15161,394531;18300,000000;18300,000000;23980,023438;15465,942383;18556,244141;24138,386719;0,986191;0,986191;1,000000;0,000263;4,818954;243,116409;242,639771;242,440704;243,557663;243,560318;243,114960;242,563202;241,523911;241,423462;0,090880;0,094590;0,089816
2021/08/20;20:30:00; ;420,014557;420,112427;419,953857;420,940033;421,802551;420,994293;418,928162;418,449615;418,716705;32,029324;24,726042;21,892157;3,284428;55,459049;47,356232;36,677795;12,806524;25,793432;20,070778;17,069439;2,518677;0,080068;0,083817;0,079988; ; ; ;0,022660;23,603842;49,995560;14995,460938;17924,908203;17924,908203;29095,828125;15298,628906;18208,414063;29375,207031;0,984430;0,984430;0,998340;0,057684;1034,804688;242,539337;242,461914;242,509064;243,090240;243,171082;243,315201;241,803543;241,625885;241,761368;0,080866;0,085976;0,084393
2021/08/20;20:40:00; ;420,168152;419,939972;419,883972;421,357178;420,994507;421,357880;418,679169;418,583771;418,790405;31,502827;32,176159;25,700108;3,147105;46,729183;50,960667;38,121136;13,643896;25,354099;26,678068;17,281483;2,172577;0,082197;0,082940;0,084911; ; ; ;0,043212;9,360682;49,995361;17058,255859;20809,783203;20809,783203;29299,123047;17337,873047;21044,953125;29550,458984;0,988825;0,988825;0,999519;0,031036;646,174011;242,653091;242,330780;242,475739;243,408798;242,967880;243,178192;241,819016;241,565231;241,758881;0,082152;0,083922;0,091255
2021/08/20;20:50:00; ;420,732178;419,961853;419,895782;421,979279;421,459625;421,229004;417,018799;416,400452;416,400055;30,444668;37,109570;20,864717;3,165339;51,644077;48,805866;33,834442;12,692352;23,919226;26,510046;16,370747;2,175735;0,138515;0,147862;0,141417; ; ; ;0,129622;11,722030;50,002289;16677,226563;20748,238281;20748,238281;27915,453125;16973,166016;21004,195313;28066,648438;0,987814;0,987814;0,999985;0,005406;112,232109;242,828140;242,571411;242,404953;243,459122;243,477417;243,246857;240,892395;240,438370;240,429184;0,137124;0,146033;0,148093
2021/08/20;21:00:00; ;417,863251;417,645386;417,475891;419,101471;419,024750;419,007019;416,707916;416,522888;416,038269;31,753273;31,894897;23,260262;3,015785;52,441822;38,857063;32,860794;12,638763;23,980331;25,704248;16,758486;2,369473;0,073885;0,075139;0,074310; ; ; ;0,055672;7,321288;50,006325;16089,747070;20184,519531;20184,519531;27655,792969;16362,041992;20412,326172;27832,744141;0,988840;0,988840;0,999814;0,019313;390,045868;241,239838;241,092224;241,080597;242,050858;241,828262;241,838333;240,427277;240,453156;240,302795;0,074726;0,075076;0,075873
2021/08/20;21:10:00; ;418,286194;417,712799;417,871185;419,458344;418,739655;419,083679;417,105988;416,348267;416,304504;27,853918;32,434967;23,574621;2,686406;47,707333;42,939110;36,437336;12,288716;19,628130;26,385416;15,778459;2,033120;0,095457;0,094247;0,094137; ; ; ;0,082802;7,419850;49,979740;14677,724609;19485,460938;19485,460938;25529,976563;15030,311523;19736,951172;25688,855469;0,987258;0,987258;0,999842;0,017795;346,940125;241,671722;241,112564;241,140472;242,327164;241,797287;241,836777;240,983200;240,421234;240,172180;0,096441;0,094796;0,099268
2021/08/20;21:20:00; ;419,054688;418,395477;418,603302;420,134430;419,431580;419,481659;418,110474;417,202362;417,704071;27,151445;30,803854;22,623222;3,426685;41,226627;45,397308;42,385754;12,577576;20,536352;26,366291;16,190964;1,882320;0,087433;0,086834;0,087658; ; ; ;0,094446;6,281254;49,997162;15042,803711;18651,955078;18651,955078;25034,468750;15365,125977;18905,458984;25176,015625;0,986591;0,986591;0,999903;-0,013914;-259,642487;242,001602;241,597992;241,585266;242,582672;242,153336;242,008118;241,476410;240,891907;240,731461;0,089842;0,090027;0,103400
2021/08/20;21:30:00; ;419,469727;419,150879;418,906097;420,470581;420,625519;419,775909;418,384064;417,825836;417,525940;29,258215;29,913387;18,230524;3,010001;45,057816;46,474918;30,591183;12,572497;24,166645;17,974354;15,111529;1,678866;0,094387;0,093129;0,086994; ; ; ;0,079410;15,406354;50,008003;14804,955078;17871,771484;17871,771484;22660,433594;15050,222656;18111,021484;22818,177734;0,986790;0,986790;0,999999;-0,001641;-29,346113;242,106018;241,981140;241,948273;242,567444;242,751709;242,569656;241,336166;241,192474;241,116608;0,091748;0,097544;0,088576
2021/08/20;21:40:00; ;419,399078;418,909149;418,572388;420,085571;419,716461;419,813202;418,308350;417,578491;417,194580;26,360201;28,944321;16,829288;2,678866;39,358761;52,313709;26,687300;12,308029;21,958832;25,926767;12,451249;1,783548;0,087952;0,089666;0,088041; ; ; ;0,116432;10,456453;50,011997;14686,083984;16711,884766;16711,884766;20404,199219;14922,913086;16944,894531;20615,980469;0,986249;0,986249;0,999603;0,028198;471,532806;242,098145;241,942673;241,621490;242,463516;242,434875;242,317902;241,383820;241,304703;240,773376;0,088666;0,093413;0,096946
2021/08/20;21:50:00; ;419,989655;418,916565;419,144012;420,992401;420,340881;420,728638;418,804810;417,894897;417,459534;25,642933;33,087578;15,591639;3,153475;37,946663;53,547028;22,462467;12,598843;23,018284;17,736641;13,205036;2,095139;0,077174;0,079228;0,072930; ; ; ;0,157312;8,611866;50,033878;13046,734375;17120,666016;17120,666016;20340,314453;13348,939453;17330,814453;20519,562500;0,987874;0,987874;0,999560;0,029684;508,571198;242,391724;242,064072;241,882156;243,062256;242,792465;242,801773;241,713028;241,497269;240,896057;0,077714;0,083833;0,078649
2021/08/20;22:00:00; ;420,375671;419,718750;419,497833;421,581757;420,537018;420,669220;418,765656;417,564270;417,996216;25,099745;17,757826;15,712068;3,745180;35,707310;32,939438;24,702538;11,952210;21,609629;16,863590;13,663515;1,720840;0,088045;0,088328;0,088854;0,690063;0,636788;0,115545;0,126893;23,718987;50,041527;12750,819336;13393,823242;13393,823242;16229,643555;13036,655273;13662,756836;16452,369141;0,980316;0,980316;0,999983;0,005776;77,454742;242,657471;242,494415;242,075836;243,391785;243,007645;242,706741;241,871658;241,316666;240,871033;0,089526;0,092193;0,090406
2021/08/20;22:10:00; ;412,410675;411,708893;411,657928;419,278534;418,628906;418,559814;410,083282;409,945770;409,755707;23,570238;17,672407;19,117964;3,947906;35,680264;25,944605;27,742950;13,076695;20,404135;16,847738;14,224580;2,708522;0,143645;0,153713;0,141534; ; ; ;0,119291;23,516123;49,967754;11820,776367;13528,812500;13528,812500;15530,078125;12160,079102;13799,792969;15754,260742;0,980363;0,980363;0,999169;-0,040800;-552,462524;238,115143;237,832199;237,531738;242,165024;241,750061;241,407669;236,825073;236,733414;236,396545;0,141382;0,156468;0,144473
2021/08/20;22:20:00; ;411,987488;411,344940;411,625244;413,773712;412,397461;412,984741;410,362000;410,086884;410,082062;25,529678;19,247303;14,117482;3,381977;37,841652;28,821186;18,794651;12,386397;21,482286;17,734310;12,169771;1,908263;0,096664;0,095981;0,097825; ; ; ;0,091299;26,376232;50,013847;12173,716797;13100,054688;13100,054688;14753,193359;12462,338867;13343,537109;15012,975586;0,981753;0,981753;1,000000;-0,000781;-10,238124;237,884735;237,614700;237,506165;238,878967;238,281540;238,182266;236,952789;236,857346;236,555984;0,097714;0,095498;0,106740
